FY Start Date,FY End Date,Category,Subcategory,Pct Value,Num Value,Geocoded Census Tract,FID,Tract CE,GEO ID,Latitude,Longitude,GEO ID Data,Shape Area,Shape Length
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,15,0.63,,"MULTIPOLYGON (((-85.688496252429 42.976185192772, -85.687895252377 42.976192193112, -85.687937251334 42.977091193737, -85.687934252346 42.977872193907, -85.687930252765 42.977949193472, -85.687901251521 42.978011193272, -85.687888252789 42.978858194027, -85.687910252928 42.979742194393, -85.687935252527 42.980655194381, -85.687966252356 42.981576193953, -85.687969253144 42.981752193994, -85.688013252252 42.983372194842, -85.688064253261 42.98525219435, -85.686824252476 42.985206194373, -85.685622252396 42.985163194937, -85.684410251151 42.985123195161, -85.683179251553 42.985082195155, -85.682978251198 42.985076195199, -85.682479251418 42.985052194725, -85.681758250714 42.985030194543, -85.681314250554 42.985014194319, -85.680790250294 42.984995194532, -85.680013251077 42.984972194614, -85.679945250144 42.984968195316, -85.679337249441 42.984947195087, -85.678774250134 42.984927195591, -85.678192250344 42.984907195474, -85.677566249314 42.984875195081, -85.677195249987 42.984864194785, -85.676967249819 42.984855194927, -85.676419249214 42.984835194366, -85.67541324925 42.984815195627, -85.674026248848 42.984764195048, -85.673243248287 42.984737195914, -85.674585248482 42.976709193593, -85.674822247625 42.972583193171, -85.675250247422 42.972651193404, -85.675656248066 42.972733193299, -85.676084248008 42.972810192987, -85.676412247529 42.97285619305, -85.677236248668 42.972976193858, -85.678222249354 42.973105192873, -85.678994248584 42.973225193487, -85.679588249142 42.973292192983, -85.679740249141 42.973315192782, -85.679932249033 42.973339192752, -85.680445250433 42.973404193119, -85.680779249732 42.973429192472, -85.681847250361 42.973471192492, -85.682469250344 42.973469192839, -85.68270924999 42.973478193021, -85.682795249677 42.97348119342, -85.684271250485 42.973514192621, -85.684765250795 42.973522193098, -85.685020250473 42.973519192644, -85.685361250568 42.973505192404, -85.685680251558 42.973471192759, -85.685961251219 42.973427192712, -85.686187251242 42.973379192718, -85.686402250684 42.973638193033, -85.686517251409 42.973792193351, -85.686663252076 42.973988193444, -85.687167251689 42.974555193607, -85.687600252046 42.975080193658, -85.688131251092 42.975712192418, -85.688496252429 42.976185192772)))",80,1500,26081001500,42.9786231,-85.6811112,14000US26081001500,2717638.83203125,6736.06292188772
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,16,0.82,,"MULTIPOLYGON (((-85.707617258772 42.985923194273, -85.707179259263 42.985915193749, -85.704708258198 42.985804193687, -85.704436257312 42.985795193661, -85.701622257444 42.985683194339, -85.701353257115 42.985672194725, -85.700686256846 42.985651194722, -85.700217257288 42.985628194475, -85.698497255954 42.985563194409, -85.697880256927 42.985537193763, -85.697816255736 42.985535194292, -85.696649255563 42.985498193788, -85.695481255853 42.985464193861, -85.695417254835 42.985462193951, -85.694228254983 42.985435194318, -85.693001254862 42.985395194158, -85.691780254122 42.985354195008, -85.691395253823 42.985346194355, -85.690540253685 42.985325194053, -85.68931625361 42.985287194276, -85.688064253261 42.98525219435, -85.688013252252 42.983372194842, -85.687969253144 42.981752193994, -85.687966252356 42.981576193953, -85.687935252527 42.980655194381, -85.687910252928 42.979742194393, -85.687888252789 42.978858194027, -85.687901251521 42.978011193272, -85.687930252765 42.977949193472, -85.687934252346 42.977872193907, -85.687937251334 42.977091193737, -85.687895252377 42.976192193112, -85.688496252429 42.976185192772, -85.688131251092 42.975712192418, -85.687600252046 42.975080193658, -85.687167251689 42.974555193607, -85.686663252076 42.973988193444, -85.686517251409 42.973792193351, -85.686402250684 42.973638193033, -85.686187251242 42.973379192718, -85.686651251521 42.97324719331, -85.687573251397 42.972919192837, -85.687917251219 42.972816192508, -85.688276252294 42.972731192606, -85.688614251793 42.972680193149, -85.68909925192 42.972628192193, -85.690026252019 42.972646193141, -85.692602253556 42.972726192306, -85.693043253018 42.972745191557, -85.694865254268 42.972780192873, -85.695746253789 42.972791192344, -85.6961742541 42.972763192529, -85.696715253649 42.972687191743, -85.69732425397 42.972532191259, -85.697650254731 42.972412192666, -85.69818125482 42.972169191755, -85.698336254301 42.972084191998, -85.698389253828 42.972213192377, -85.698506254931 42.972453191523, -85.698627255241 42.972562191956, -85.698813255433 42.972673192066, -85.699041254491 42.972738192055, -85.699303255629 42.972802192224, -85.699449255236 42.9728811915, -85.699542254659 42.9729161918, -85.699606254797 42.972979191513, -85.69967125518 42.973067192153, -85.69972125567 42.973191192052, -85.699786255977 42.973377192, -85.699901255514 42.973704192127, -85.700136255239 42.974330192428, -85.700528256271 42.975422192288, -85.700651254943 42.975753192438, -85.700658255993 42.975976193039, -85.700614256231 42.976789192014, -85.700585255567 42.977522192349, -85.700563256698 42.978831192488, -85.700526256415 42.979682193302, -85.700496256266 42.980542193418, -85.700478256204 42.981366192933, -85.700432256372 42.982950193212, -85.701451256277 42.983108193476, -85.702671257903 42.983263193815, -85.702964257214 42.9832921939, -85.703892257922 42.983421193865, -85.704261257804 42.983505193393, -85.704616258167 42.983594193564, -85.704949258304 42.983735193308, -85.705181258302 42.983874193808, -85.706074257725 42.98435819316, -85.706314257904 42.984492193763, -85.706598258654 42.98469219382, -85.70677825815 42.984840193624, -85.707017259227 42.985143193462, -85.707201258824 42.985406193214, -85.707380258707 42.985692193796, -85.707617258772 42.985923194273)))",84,1600,26081001600,42.9794587,-85.6948852,14000US26081001600,2972718.2421875,8240.13200127466
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,17,0.58,,"MULTIPOLYGON (((-85.717379261906 42.986011192806, -85.716249262248 42.986009192649, -85.715400261155 42.986001193584, -85.715214261723 42.986000193905, -85.713503260995 42.985989193232, -85.711862260381 42.985977193726, -85.711596259443 42.985971193357, -85.710822260656 42.985972193543, -85.709424260101 42.985964193625, -85.709244259252 42.985963194154, -85.708769258761 42.98595419325, -85.707617258772 42.985923194273, -85.707380258707 42.985692193796, -85.707201258824 42.985406193214, -85.707017259227 42.985143193462, -85.70677825815 42.984840193624, -85.706598258654 42.98469219382, -85.706314257904 42.984492193763, -85.706074257725 42.98435819316, -85.705181258302 42.983874193808, -85.704949258304 42.983735193308, -85.704616258167 42.983594193564, -85.704261257804 42.983505193393, -85.703892257922 42.983421193865, -85.702964257214 42.9832921939, -85.702671257903 42.983263193815, -85.701451256277 42.983108193476, -85.700432256372 42.982950193212, -85.700478256204 42.981366192933, -85.700496256266 42.980542193418, -85.700526256415 42.979682193302, -85.700563256698 42.978831192488, -85.700585255567 42.977522192349, -85.700614256231 42.976789192014, -85.700658255993 42.975976193039, -85.700651254943 42.975753192438, -85.700528256271 42.975422192288, -85.700136255239 42.974330192428, -85.699901255514 42.973704192127, -85.699786255977 42.973377192, -85.69972125567 42.973191192052, -85.69967125518 42.973067192153, -85.699606254797 42.972979191513, -85.699542254659 42.9729161918, -85.699449255236 42.9728811915, -85.699303255629 42.972802192224, -85.699041254491 42.972738192055, -85.698813255433 42.972673192066, -85.698627255241 42.972562191956, -85.698506254931 42.972453191523, -85.698389253828 42.972213192377, -85.698336254301 42.972084191998, -85.698760254532 42.971792191689, -85.69899825494 42.971604191797, -85.699179255046 42.971418190945, -85.699307254097 42.971269191714, -85.699487255089 42.971043192237, -85.699560254125 42.970927191563, -85.69966025445 42.970741191646, -85.699804255464 42.970452191392, -85.699861255021 42.970274191218, -85.700028255288 42.969744191307, -85.700084255274 42.969569190868, -85.70023225516 42.969173191802, -85.700316254804 42.969041191227, -85.700464255594 42.968784191382, -85.700580254427 42.968610190604, -85.700780255388 42.968414191662, -85.700937255891 42.968292191114, -85.701186254812 42.968116191416, -85.701424255206 42.9679551912, -85.701926254942 42.967713190436, -85.702135254748 42.967633191566, -85.70238625509 42.967538190182, -85.702535255485 42.967488190663, -85.703883255786 42.967033190396, -85.704904256277 42.966674190529, -85.705671256673 42.966379190618, -85.706034256375 42.96621218983, -85.706315256499 42.96606319073, -85.706597256783 42.965877190996, -85.706906256876 42.96565119008, -85.707148257038 42.965448190678, -85.70727425754 42.965336190017, -85.707482256662 42.96513118987, -85.70772825701 42.964843190599, -85.708029256688 42.964427189712, -85.708217256694 42.964155190173, -85.70833325772 42.963879190032, -85.708611257137 42.963123190147, -85.708696256902 42.962760189489, -85.708724256212 42.962455189653, -85.708741257289 42.962056190319, -85.708688256246 42.96159318968, -85.70858425671 42.961182188972, -85.708363256223 42.960532189717, -85.707972256317 42.95982518928, -85.707790255627 42.959558189112, -85.707265255518 42.958865188869, -85.706775255191 42.958192188949, -85.706312255038 42.957538188462, -85.706005256172 42.957066188326, -85.705947256215 42.95695818898, -85.706748255304 42.956096188549, -85.706893255502 42.955927188564, -85.708551256135 42.956535189275, -85.708768256688 42.956606188432, -85.709122257004 42.956686188782, -85.709433256706 42.956744188393, -85.709704256974 42.956781188752, -85.709897256611 42.956801188294, -85.710204257006 42.956818188278, -85.71066325714 42.956830189102, -85.71252025798 42.956852188128, -85.71384225737 42.956877188315, -85.716027259082 42.956910188262, -85.716591258416 42.956915188507, -85.716915258411 42.956916188006, -85.71692825871 42.958242188767, -85.716933259321 42.958719188965, -85.716163258716 42.958705188522, -85.711525257483 42.958621189461, -85.711515256886 42.960632189219, -85.712061256846 42.960629189596, -85.716949260047 42.960611189446, -85.716955259459 42.960956189362, -85.717011259968 42.964025189414, -85.717014258922 42.964159189705, -85.717021259297 42.964705189585, -85.71704426013 42.966742190072, -85.717063259605 42.967447190199, -85.717086260635 42.969385190425, -85.717115260114 42.971311190483, -85.717119259872 42.972161190094, -85.717131260138 42.972951191307, -85.717144261142 42.973703191166, -85.717162260424 42.974799191489, -85.717162260818 42.975268190887, -85.717204261404 42.976724190899, -85.717207260949 42.97690419159, -85.717214260439 42.977078191136, -85.717238261727 42.978714191907, -85.71726326115 42.980560192548, -85.717266260483 42.981068192573, -85.717283261506 42.981753193151, -85.717286261132 42.9823381928, -85.71730426261 42.983281192929, -85.717329261173 42.984400192776, -85.71736426105 42.985616192576, -85.717379261906 42.986011192806)))",85,1700,26081001700,42.9734002,-85.7113224,14000US26081001700,6618590.3515625,13671.1167918522
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,Hispanic,0.196,31464,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population,White,0.47,,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population within 10 minutes of active green space,Black,0.18,,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population,Asian,0.02,,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population,American Indian,0.01,,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population,Pacific/Hawaiian,0,,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population,Other Race,0.08,,,,,,,,,,
07/01/2018 12:00:00 AM,06/30/2019 12:00:00 AM,Census Demographic - % of Total Population,Mixed Race,0.04,,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,18,0.34,,"MULTIPOLYGON (((-85.751537271607 42.979684190806, -85.746881270158 42.979612189904, -85.7468842705 42.98013619056, -85.746885270919 42.980202190798, -85.746888269328 42.980556190765, -85.746901270762 42.982399190682, -85.746905270393 42.982926190702, -85.746937270617 42.98652619145, -85.745790270541 42.986506191804, -85.745506270709 42.986503192058, -85.744707269683 42.98649419096, -85.743618269821 42.986481191313, -85.743047269135 42.986471191804, -85.742534269882 42.986464192194, -85.741443268988 42.986445192356, -85.740606269346 42.986421191604, -85.739903268964 42.986407191971, -85.738299267793 42.986370192199, -85.737057268585 42.986335192785, -85.735376267471 42.986298191808, -85.734579267027 42.986281192123, -85.733671266217 42.986260191835, -85.732829266308 42.986244191824, -85.732394266244 42.986235192991, -85.731167266958 42.9862111921, -85.729666266108 42.986177192913, -85.729230265098 42.986174193029, -85.727095264733 42.986132192416, -85.724733264398 42.986099192717, -85.724660263416 42.986098192639, -85.724058263369 42.986092193223, -85.721787264052 42.986069192964, -85.72140526275 42.98606919321, -85.72051126253 42.986061193667, -85.719794263056 42.986049192605, -85.717792261468 42.986017193592, -85.717379261906 42.986011192806, -85.71736426105 42.985616192576, -85.717329261173 42.984400192776, -85.71730426261 42.983281192929, -85.717286261132 42.9823381928, -85.717283261506 42.981753193151, -85.717266260483 42.981068192573, -85.71726326115 42.980560192548, -85.717238261727 42.978714191907, -85.717214260439 42.977078191136, -85.717207260949 42.97690419159, -85.717204261404 42.976724190899, -85.717162260818 42.975268190887, -85.717162260424 42.974799191489, -85.717144261142 42.973703191166, -85.717131260138 42.972951191307, -85.717119259872 42.972161190094, -85.717115260114 42.971311190483, -85.717086260635 42.969385190425, -85.717063259605 42.967447190199, -85.71704426013 42.966742190072, -85.717021259297 42.964705189585, -85.717014258922 42.964159189705, -85.721291260385 42.964211188973, -85.725931261918 42.96431418945, -85.733893264894 42.964549188501, -85.736969265086 42.964657188202, -85.741620267585 42.964784188996, -85.741663266191 42.965322187888, -85.741722267458 42.967200189204, -85.741761267587 42.968482189096, -85.746514269511 42.968602189042, -85.746818269105 42.968603188833, -85.746846269956 42.970267188085, -85.746883269865 42.97196618878, -85.749505269819 42.971994189181, -85.751267270431 42.972032189094, -85.751433270504 42.976759189831, -85.751522271983 42.979281189561, -85.751537271607 42.979684190806)))",83,1800,26081001800,42.97711,-85.7320743,14000US26081001800,11200631.1992188,14218.46606601
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,19,1,,"MULTIPOLYGON (((-85.70727425754 42.965336190017, -85.707148257038 42.965448190678, -85.706906256876 42.96565119008, -85.706597256783 42.965877190996, -85.706315256499 42.96606319073, -85.706034256375 42.96621218983, -85.705671256673 42.966379190618, -85.704904256277 42.966674190529, -85.703883255786 42.967033190396, -85.702535255485 42.967488190663, -85.70238625509 42.967538190182, -85.702135254748 42.967633191566, -85.701926254942 42.967713190436, -85.701424255206 42.9679551912, -85.701186254812 42.968116191416, -85.700937255891 42.968292191114, -85.700780255388 42.968414191662, -85.700580254427 42.968610190604, -85.700464255594 42.968784191382, -85.700316254804 42.969041191227, -85.70023225516 42.969173191802, -85.700084255274 42.969569190868, -85.700028255288 42.969744191307, -85.699861255021 42.970274191218, -85.699804255464 42.970452191392, -85.69966025445 42.970741191646, -85.699560254125 42.970927191563, -85.699487255089 42.971043192237, -85.699307254097 42.971269191714, -85.699179255046 42.971418190945, -85.69899825494 42.971604191797, -85.698760254532 42.971792191689, -85.698336254301 42.972084191998, -85.69818125482 42.972169191755, -85.697650254731 42.972412192666, -85.69732425397 42.972532191259, -85.696715253649 42.972687191743, -85.6961742541 42.972763192529, -85.695746253789 42.972791192344, -85.694865254268 42.972780192873, -85.693043253018 42.972745191557, -85.692602253556 42.972726192306, -85.690026252019 42.972646193141, -85.68909925192 42.972628192193, -85.688614251793 42.972680193149, -85.688276252294 42.972731192606, -85.687917251219 42.972816192508, -85.687573251397 42.972919192837, -85.686651251521 42.97324719331, -85.686187251242 42.973379192718, -85.685961251219 42.973427192712, -85.685680251558 42.973471192759, -85.685361250568 42.973505192404, -85.685020250473 42.973519192644, -85.684765250795 42.973522193098, -85.684271250485 42.973514192621, -85.682795249677 42.97348119342, -85.68270924999 42.973478193021, -85.682469250344 42.973469192839, -85.681847250361 42.973471192492, -85.680779249732 42.973429192472, -85.680445250433 42.973404193119, -85.679932249033 42.973339192752, -85.679740249141 42.973315192782, -85.679588249142 42.973292192983, -85.678994248584 42.973225193487, -85.678222249354 42.973105192873, -85.677236248668 42.972976193858, -85.676412247529 42.97285619305, -85.676084248008 42.972810192987, -85.675656248066 42.972733193299, -85.675250247422 42.972651193404, -85.674822247625 42.972583193171, -85.674827247711 42.972421192896, -85.674831247118 42.971428192856, -85.674836247184 42.970436193186, -85.675506247584 42.966531191672, -85.675731246596 42.964750191144, -85.675735246941 42.964525192113, -85.676278247406 42.963273191877, -85.677170247292 42.963294191687, -85.678350248223 42.963350190994, -85.6785012473 42.963353191636, -85.678721248035 42.963356191895, -85.679390248967 42.963366190914, -85.680537248496 42.963380191532, -85.68152224856 42.963398191767, -85.681625248581 42.963401191457, -85.682464249662 42.963417191232, -85.682614248501 42.963422190412, -85.683783248775 42.963445191286, -85.685025250677 42.963470191168, -85.686248249843 42.963505191254, -85.687464250902 42.963524190424, -85.688824251714 42.963552191286, -85.689939252184 42.963585190637, -85.691173250808 42.963625190968, -85.692384251893 42.96365719051, -85.694874253397 42.963727190714, -85.69735125354 42.963799190268, -85.698763253279 42.963833189903, -85.699953253608 42.9638711897, -85.700608254863 42.963889190533, -85.700859254577 42.963887190409, -85.701208254322 42.963904190574, -85.701502254524 42.963923190587, -85.701595254738 42.963946191057, -85.701714254908 42.9639941903, -85.701863255117 42.964073190203, -85.701937254967 42.96415619051, -85.701987255106 42.964249190536, -85.702654255754 42.964291190064, -85.702091255402 42.965152190494, -85.701865255199 42.965497190469, -85.702526254783 42.965584190988, -85.702881254997 42.965630190372, -85.703769256024 42.965544191074, -85.704161255633 42.965513189974, -85.704449256412 42.965460190224, -85.704711255946 42.965397190531, -85.705201255835 42.965249190102, -85.70564925566 42.965060190862, -85.705957256621 42.96491119048, -85.706514256903 42.964582189851, -85.707024256621 42.964189189797, -85.707266256519 42.963958189977, -85.707718256636 42.963490189492, -85.70727425754 42.965336190017)))",90,1900,26081001900,42.9679471,-85.6896122,14000US26081001900,4198313.19140625,9838.93414563754
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,20,1,,"MULTIPOLYGON (((-85.67739224777 42.96186719095, -85.676278247406 42.963273191877, -85.675735246941 42.964525192113, -85.675731246596 42.964750191144, -85.675506247584 42.966531191672, -85.674836247184 42.970436193186, -85.674831247118 42.971428192856, -85.674827247711 42.972421192896, -85.674822247625 42.972583193171, -85.674555247481 42.972548193593, -85.673769247971 42.972444193266, -85.672346247191 42.972248193742, -85.671723247303 42.972148193201, -85.670169245263 42.971912193534, -85.670042246599 42.971896193274, -85.669485246277 42.971837193644, -85.669091245811 42.971813193433, -85.668839246166 42.971789193369, -85.668380245114 42.971744193807, -85.667523245457 42.971707193515, -85.667256245797 42.971695193404, -85.665885244243 42.971705193514, -85.665114244392 42.971710193793, -85.664403244882 42.971715193073, -85.664404243969 42.971549193581, -85.664393244257 42.970439193824, -85.664196244957 42.970395193733, -85.664039244455 42.97036819291, -85.663894244359 42.97036519339, -85.663780243763 42.970354193627, -85.663777244461 42.969847193759, -85.663774243151 42.96887419312, -85.663736243279 42.967367192792, -85.664310243998 42.967355192883, -85.664968244287 42.967343192257, -85.664972243891 42.967074192555, -85.664926243657 42.966137192262, -85.664931244256 42.965419192903, -85.664977243724 42.964329191974, -85.665002242768 42.963183192195, -85.664198243631 42.963154192429, -85.664189243021 42.962065192171, -85.664168243109 42.961376191474, -85.664153243566 42.960784191678, -85.664121243486 42.959506191462, -85.665317242871 42.959532191118, -85.666652244523 42.959565191178, -85.667773244449 42.95957519196, -85.667777243992 42.95971219182, -85.668165243717 42.959702191166, -85.66910524424 42.959700191324, -85.66908124377 42.958761190413, -85.669053244198 42.957838191613, -85.669030244273 42.956921190668, -85.669002244515 42.956100190931, -85.669326245032 42.956138190484, -85.669601244742 42.956155190972, -85.67012724465 42.956176190898, -85.671035244922 42.956175190389, -85.671225245252 42.956176190852, -85.671178245686 42.956442190447, -85.671150245418 42.956718190905, -85.671140245558 42.957037190523, -85.671162245382 42.957339190212, -85.671190245011 42.957624191471, -85.67136824518 42.958590190414, -85.67146224556 42.958865190993, -85.671495244783 42.95894019056, -85.671610245175 42.95916619097, -85.671764246269 42.959383191204, -85.671886244806 42.959529191483, -85.672061245288 42.959688191356, -85.672456245793 42.959702190616, -85.672520245404 42.959754191206, -85.672561245473 42.959787190882, -85.67258524662 42.959806191153, -85.672772245481 42.959925191308, -85.672949245879 42.96002719132, -85.67318524607 42.960139191278, -85.673481245942 42.960254190931, -85.673979246612 42.960390191583, -85.675160247316 42.960650191611, -85.676144246723 42.960774191024, -85.677020247136 42.9612081908, -85.677186247639 42.961386191377, -85.677353247827 42.961563191706, -85.677506246825 42.961726191254, -85.67739224777 42.96186719095)))",89,2000,26081002000,42.9650695,-85.6694925,14000US26081002000,2464198.65625,7642.78234940184
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,21,1,,"MULTIPOLYGON (((-85.66910524424 42.959700191324, -85.668165243717 42.959702191166, -85.667777243992 42.95971219182, -85.667773244449 42.95957519196, -85.666652244523 42.959565191178, -85.665317242871 42.959532191118, -85.664121243486 42.959506191462, -85.664153243566 42.960784191678, -85.664168243109 42.961376191474, -85.664189243021 42.962065192171, -85.664198243631 42.963154192429, -85.665002242768 42.963183192195, -85.664977243724 42.964329191974, -85.664931244256 42.965419192903, -85.664926243657 42.966137192262, -85.664972243891 42.967074192555, -85.664968244287 42.967343192257, -85.664310243998 42.967355192883, -85.663736243279 42.967367192792, -85.663774243151 42.96887419312, -85.663777244461 42.969847193759, -85.663780243763 42.970354193627, -85.663894244359 42.97036519339, -85.664039244455 42.97036819291, -85.664196244957 42.970395193733, -85.664393244257 42.970439193824, -85.664404243969 42.971549193581, -85.664403244882 42.971715193073, -85.663139244023 42.971736193731, -85.661943242897 42.97175519402, -85.661149243126 42.971764194516, -85.660912243178 42.971766194164, -85.660504242929 42.97177119382, -85.659558243032 42.971800193582, -85.658224242628 42.971807194411, -85.657398242584 42.971843193952, -85.657010241574 42.971891194024, -85.657005243057 42.971729194124, -85.6570072417 42.971145193555, -85.656986242073 42.970177193796, -85.656975242454 42.968906193477, -85.656948241226 42.96740219317, -85.656916241997 42.966612193658, -85.656895241489 42.965233193605, -85.656833241415 42.962978192764, -85.656799241348 42.961176192643, -85.656754240776 42.959346192554, -85.656676240136 42.955726190928, -85.657901241165 42.955744191425, -85.659138241507 42.955772191317, -85.66026624129 42.955797190951, -85.660455241503 42.955805191013, -85.661792242476 42.95583619031, -85.662957242536 42.955864191005, -85.664043242509 42.955884191329, -85.665251243638 42.955921190526, -85.666500243286 42.955951190843, -85.667657243376 42.955980190712, -85.668075243816 42.955989190792, -85.668353244777 42.956008191367, -85.669002244515 42.956100190931, -85.669030244273 42.956921190668, -85.669053244198 42.957838191613, -85.66908124377 42.958761190413, -85.66910524424 42.959700191324)))",23,2100,26081002100,42.9629575,-85.6613619,14000US26081002100,2318924.47265625,7913.91009339722
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,22,0.97,,"MULTIPOLYGON (((-85.657010241574 42.971891194024, -85.656144242085 42.972039194261, -85.654350241762 42.972492194057, -85.654263241971 42.972514194169, -85.653926241476 42.972600194147, -85.653697241149 42.972650194257, -85.651833240593 42.973090194515, -85.651730240867 42.97311419523, -85.651156239619 42.973255194471, -85.650612240058 42.973360195024, -85.650193240667 42.973428194139, -85.649770240335 42.973488194648, -85.649638240393 42.973500195064, -85.64910324081 42.973555195321, -85.648606239911 42.973598195216, -85.648041239493 42.973621195633, -85.647131239225 42.973603194745, -85.644700237658 42.973596195476, -85.644262238509 42.973593194769, -85.64353123773 42.973585194503, -85.642973238169 42.973578195285, -85.64190823798 42.973565195242, -85.64133323708 42.973561195215, -85.639779237559 42.973549194967, -85.639770236357 42.973359195566, -85.639775237036 42.972875195239, -85.639765236954 42.9722961947, -85.63976023734 42.971853195125, -85.639756236342 42.971501194316, -85.639763237421 42.971235195062, -85.639767236258 42.970815194573, -85.639722236456 42.969988195003, -85.63972223753 42.969078193844, -85.639724236673 42.968752194647, -85.639712236958 42.967894194213, -85.639705236596 42.966686193932, -85.639702236161 42.965896194045, -85.639694236377 42.965028193643, -85.639686236279 42.964714193323, -85.639672235581 42.963760193101, -85.639674235303 42.962744193105, -85.64044923532 42.962752193997, -85.640899236633 42.962757193504, -85.641061236924 42.962757194122, -85.641496237026 42.962757193708, -85.64199823612 42.96276719361, -85.642381237117 42.96276419311, -85.642482237102 42.962764193536, -85.644561238358 42.962783192688, -85.645180238292 42.962789193029, -85.645411237995 42.962790193357, -85.64577823826 42.96279119366, -85.646235238415 42.962794193507, -85.646492237878 42.962797193692, -85.646718238328 42.962799192564, -85.646947238586 42.962801192598, -85.647010238601 42.962800192715, -85.647230238765 42.962799192833, -85.647363238652 42.962797193744, -85.647735239156 42.96280119308, -85.649449238734 42.962822192527, -85.650045239434 42.962833193102, -85.651214238791 42.962857192099, -85.652272239267 42.962883193044, -85.654389241429 42.962928192971, -85.655291240906 42.962945192701, -85.656833241415 42.962978192764, -85.656895241489 42.965233193605, -85.656916241997 42.966612193658, -85.656948241226 42.96740219317, -85.656975242454 42.968906193477, -85.656986242073 42.970177193796, -85.6570072417 42.971145193555, -85.657005243057 42.971729194124, -85.657010241574 42.971891194024)))",103,2200,26081002200,42.9680338,-85.6480794,14000US26081002200,3028683.69921875,6866.79133364905
