INCNUMBER,OFFENSECODE,Beat #,Service Area,MICRCODE,Offense Description,NIBRS Maping,NIBRS Category,NIBRS GRP,OFFENSETITLE,DATEOFOFFENSE,Day of week,Weapon Type,INCIDENT LOCATION BLOCK ADDRESS,Month
22-071608,1313,S8,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 02:52:39 AM,Monday,Personal Weapons,400 BLOCK STONE ST SW,December
22-071049,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/16/2022 10:23:58 AM,Friday,Personal Weapons,0 BLOCK LOGAN ST SW,December
22-071645,1313,W2,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 09:48:50 AM,Monday,Personal Weapons,500 BLOCK NEWBERG AV NW,December
22-071660,1380,W5,West,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",12/17/2022 04:10:00 PM,Saturday,None,300 BLOCK BRIDGE ST NW,December
22-071680,1172,E1,East,11002,Sexual Penetration Penis/Vagina CSC 3rd,Rape,Crimes Against Person,Sex Offenses,CSC 3RD - SEXUAL PENETRATION PENIS/VAGINA,12/16/2022 07:30:00 AM,Friday,None,BURTON ST SE & EASTERN AV SE,December
22-071697,1302,E8,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,12/19/2022 03:10:16 PM,Monday,Knife/Cutting Instrument,100 BLOCK BROWN ST SW,December
22-071698,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 03:00:49 PM,Monday,Personal Weapons,200 BLOCK DIVISION AV,December
22-071702,1176,N4,North,11006,Sexual Penetration Object Csc 3rd,Sexual Assault with an object,Crimes Against Person,Sex Offenses,CSC 3RD - SEXUAL PENETRATION OBJECT,12/19/2022 03:30:00 PM,Monday,None,800 BLOCK SPRING AV NE,December
22-071711,1380,E2,East,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",12/19/2022 02:24:00 PM,Monday,None,900 BLOCK BURTON ST SE,December
22-071716,1313,E1,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 04:09:28 PM,Monday,Personal Weapons,600 BLOCK DICKINSON ST SE,December
22-071730,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 06:20:24 PM,Monday,Personal Weapons,1400 BLOCK NORTHFIELD DR NE,December
22-071744,1380,N2,North,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",12/19/2022 02:15:00 PM,Monday,None,300 BLOCK TRAVIS ST NE,December
22-071754,1313,S4,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 08:45:00 PM,Monday,Personal Weapons,1400 BLOCK EASTERN AV SE,December
22-071761,1313,S2,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/19/2022 09:54:49 PM,Monday,Personal Weapons,1600 BLOCK MARTIN LUTHER KING JR ST SE,December
22-071766,1302,S6,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,12/19/2022 10:26:14 PM,Monday,Personal Weapons,1200 BLOCK BOSTON ST SE,December
22-071775,1313,S3,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 01:10:45 AM,Tuesday,Personal Weapons,1400 BLOCK LAFAYETTE AV SE,December
22-071794,1313,S6,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 06:07:27 AM,Tuesday,Personal Weapons,1600 BLOCK KALAMAZOO AV SE,December
22-071800,1304,S7,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,12/20/2022 06:55:00 AM,Tuesday,Unknown,DIVISION AV  & HALL ST SW,December
22-071803,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 06:10:00 AM,Tuesday,Personal Weapons,200 BLOCK COMMERCE AV SW,December
22-071805,1382,C2,Central,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,STALKING (MISDEMEANOR),12/20/2022 07:40:42 AM,Tuesday,None,200 BLOCK FULTON ST,December
22-071806,1302,S5,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,12/20/2022 07:40:58 AM,Tuesday,Knife/Cutting Instrument,800 BLOCK DUNHAM ST SE,December
22-071817,1396,X,Other Jurisdiction,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,12/20/2022 07:38:00 AM,Tuesday,Asphyxiation,EASTERN AV SE & 36TH ST SE,December
22-071821,1313,E2,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/08/2022 12:30:00 PM,Thursday,Personal Weapons,1000 BLOCK 28TH ST SE,December
22-071825,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 09:56:20 AM,Tuesday,Personal Weapons,800 BLOCK 7TH ST NW,December
22-071835,1301,S6,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - GUN,12/20/2022 11:02:45 AM,Tuesday,Handgun,1000 BLOCK FULLER AV SE,December
22-071840,1174,S6,South,11004,Sexual Penetration Oral/Anal CSC 3rd,Sodomy,Crimes Against Person,Sex Offenses,CSC 3RD - SEXUAL PENETRATION ORAL/ANAL,12/20/2022 01:09:17 PM,Tuesday,None,1400 BLOCK EDWARD AV SE,December
22-071850,1399,S5,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT (OTHER),10/31/2022 12:00:00 PM,Monday,Personal Weapons,900 BLOCK LOGAN ST SE,October
22-071851,1313,E1,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 12:25:54 PM,Tuesday,Personal Weapons,2700 BLOCK DIVISION AV,December
22-071858,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 12:47:50 PM,Tuesday,Personal Weapons,600 BLOCK LEONARD ST NW,December
22-071878,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 03:29:38 PM,Tuesday,Personal Weapons,400 BLOCK SPENCER ST NE,December
22-071890,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 04:52:12 PM,Tuesday,Unknown,200 BLOCK COMMERCE AV SW,December
22-071898,1304,E8,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,12/20/2022 06:07:13 PM,Tuesday,Firearm (type unknown),200 BLOCK CORINNE ST SW,December
22-071908,1313,E5,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 07:21:36 PM,Tuesday,Personal Weapons,4100 BLOCK OAK PARK DR SE,December
22-071930,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/20/2022 09:52:09 PM,Tuesday,None,1400 BLOCK ASHLAND AV NE,December
22-071951,1313,S6,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/21/2022 12:16:20 AM,Wednesday,Personal Weapons,1400 BLOCK FULLER AV SE,December
22-071969,1172,E3,East,11002,Sexual Penetration Penis/Vagina CSC 3rd,Rape,Crimes Against Person,Sex Offenses,CSC 3RD - SEXUAL PENETRATION PENIS/VAGINA,12/21/2022 02:55:00 AM,Wednesday,None,2000 BLOCK SAGINAW RD SE,December
22-072026,1384,N2,North,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",12/21/2022 12:24:53 PM,Wednesday,None,2100 BLOCK PROSPECT AV NE,December
22-072038,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/21/2022 02:42:03 PM,Wednesday,Personal Weapons,600 BLOCK RICHMOND ST NW,December
22-072084,1396,N5,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,12/21/2022 08:23:53 PM,Wednesday,Personal Weapons,1800 BLOCK BRADFORD ST NE,December
22-072085,1313,E2,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/21/2022 08:30:43 PM,Wednesday,Personal Weapons,2300 BLOCK NELSON AV SE,December
22-072094,1380,S4,South,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",12/21/2022 09:03:00 PM,Wednesday,None,700 BLOCK MARTIN LUTHER KING JR ST SE,December
22-072098,1313,S2,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/21/2022 09:33:14 PM,Wednesday,Other,200 BLOCK YOUELL AV SE,December
22-072127,1371,E5,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,MURDER ATTEMPT,12/21/2022 11:31:50 PM,Wednesday,Handgun,4300 BLOCK KALAMAZOO AV SE,December
22-072129,1313,S3,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/22/2022 12:14:20 AM,Thursday,Other,1400 BLOCK LAFAYETTE AV SE,December
22-072132,1397,E4,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT WITH INTENT TO MURDER,12/22/2022 12:30:00 AM,Thursday,Handgun,4000 BLOCK WHISPERING WAY DR SE,December
22-072137,1301,E4,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - GUN,12/22/2022 12:10:00 AM,Thursday,Handgun,4000 BLOCK WHISPERING WAY DR SE,December
22-072145,1313,E4,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/22/2022 02:31:35 AM,Thursday,Personal Weapons,3500 BLOCK HALEH CR SE,December
22-072155,1304,N5,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,12/22/2022 06:59:57 AM,Thursday,Handgun,700 BLOCK BALL AV NE,December
22-072171,1171,E1,East,11001,Sexual Penetration Penis/Vagina CSC 1st,Rape,Crimes Against Person,Sex Offenses,CSC 1ST - SEXUAL PENETRATION PENIS/VAGINA,12/22/2022 08:00:00 AM,Thursday,None,1900 BLOCK DIVISION AV,December
22-072178,1313,C1,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/22/2022 09:37:59 AM,Thursday,Personal Weapons,JEFFERSON AV SE & FULTON ST,December
22-072180,1313,C1,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/22/2022 09:42:58 AM,Thursday,Personal Weapons,600 BLOCK MONROE AV NW,December
22-072287,1302,S6,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,12/22/2022 09:14:49 PM,Thursday,Knife/Cutting Instrument,1600 BLOCK GORHAM DR SE,December
22-072291,1313,E2,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/22/2022 07:40:11 PM,Thursday,None,900 BLOCK EDNA ST SE,December
22-072292,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/22/2022 09:52:56 PM,Thursday,Personal Weapons,400 BLOCK LEONARD ST NW,December
22-072310,1302,N2,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,12/23/2022 12:32:19 AM,Friday,Blunt Object,1800 BLOCK EMERALD AV NE,December
22-072331,1313,S1,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 04:13:42 AM,Friday,Personal Weapons,1000 BLOCK FAIRMOUNT ST SE,December
22-072397,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 03:12:00 PM,Friday,Personal Weapons,200 BLOCK DIVISION AV,December
22-072401,1313,S2,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 04:39:08 PM,Friday,Personal Weapons,600 BLOCK ETHEL AV SE,December
22-072402,1313,E7,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 05:03:09 PM,Friday,Personal Weapons,500 BLOCK CORDELIA ST SW,December
22-072426,1301,E5,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - GUN,12/23/2022 07:44:36 PM,Friday,Handgun,2900 BLOCK MARSHALL AV SE,December
22-072442,1313,E8,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 09:15:00 PM,Friday,Personal Weapons,100 BLOCK BANNER ST SW,December
22-072448,1313,N1,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 09:58:43 PM,Friday,Personal Weapons,3200 BLOCK PLAINFIELD AV NE,December
22-072455,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 09:20:00 PM,Friday,Personal Weapons,1300 BLOCK ALPINE AV NW,December
22-072456,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/23/2022 09:20:48 PM,Friday,Personal Weapons,1300 BLOCK ALPINE AV NW,December
22-072472,1302,S4,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,12/24/2022 01:58:43 AM,Saturday,Blunt Object,600 BLOCK MADISON AV SE,December
22-072483,1313,S3,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 12:00:00 AM,Saturday,Personal Weapons,500 BLOCK DELAWARE ST SE,December
22-072488,1313,E8,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 04:28:37 AM,Saturday,Personal Weapons,100 BLOCK QUIGLEY BL SW,December
22-072493,1396,S3,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,12/24/2022 06:13:26 AM,Saturday,Other,100 BLOCK FAIR ST SE,December
22-072512,1313,N5,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 09:53:48 AM,Saturday,Personal Weapons,1900 BLOCK BRADFORD ST NE,December
22-072541,1313,E6,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 01:30:00 PM,Saturday,None,2400 BLOCK 44TH ST SE,December
22-072543,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 01:45:59 PM,Saturday,Personal Weapons,1500 BLOCK DIAMOND AV NE,December
22-072550,1313,S4,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 02:19:27 PM,Saturday,None,600 BLOCK PARIS AV SE,December
22-072563,1313,E5,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 04:37:50 PM,Saturday,Personal Weapons,4100 BLOCK OAK PARK DR SE,December
22-072567,1380,N7,North,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",12/24/2022 04:00:00 PM,Saturday,None,200 BLOCK PROSPECT AV NE,December
22-072583,1313,N5,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 06:45:02 PM,Saturday,Personal Weapons,1800 BLOCK BRADFORD ST NE,December
22-072587,1313,N1,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 06:57:29 PM,Saturday,Personal Weapons,3100 BLOCK PLAZA DR NE,December
22-072576,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 06:03:10 PM,Saturday,Personal Weapons,200 BLOCK JEFFERSON AV SE,December
22-072617,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/24/2022 11:22:50 PM,Saturday,Personal Weapons,1100 BLOCK QUARRY AV NW,December
22-072635,1313,S3,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/25/2022 02:12:22 AM,Sunday,Personal Weapons,700 BLOCK CASS AV SE,December
22-072649,1305,S3,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM OTHER WEAPON,12/25/2022 04:50:00 AM,Sunday,Other,800 BLOCK CASS AV SE,December
22-072670,1313,E1,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/25/2022 10:23:40 AM,Sunday,Personal Weapons,100 BLOCK BURTON ST SE,December
22-072672,1313,E1,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/25/2022 10:36:54 AM,Sunday,Other,200 BLOCK DICKINSON ST SE,December
22-072673,1313,W6,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,12/25/2022 10:38:17 AM,Sunday,Personal Weapons,0 BLOCK SEWARD AV NW,December
