Geo,Group,Date,Year,Population,Tested,Pct_Tested,EBLL,Pct_EBLL,CEBLL,Pct_CEBLL,VEBLL,Pct_VEBLL,Ven_5_9,Pct_Ven_5_9,Ven_10_14,Pct_Ven_10_14,Ven_15_19,Pct_Ven_15_19,Ven_20_39,Pct_Ven_20_39,Ven_GTE_40,Pct_Ven_GTE_40
49725,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2010,2010,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2011,2011,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2012,2012,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2013,2013,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2014,2014,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2015,2015,15,0,0,0,,0,,0,,0,,0,,0,,0,,0,
49725,Children < 6,2016,2016,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2017,2017,10,0,0,0,,0,,0,,0,,0,,0,,0,,0,
49725,Children < 6,2018,2018,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2019,2019,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49725,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children 1-2,2019,2019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2011,2011,31,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2012,2012,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2013,2013,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2014,2014,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2015,2015,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2016,2016,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2017,2017,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2018,2018,22,6,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49726,Children < 6,2019,2019,31,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2010,2010,,44,,,,0,0,,,0,0,,,0,0,0,0,0,0
49727,Children 1-2,2011,2011,,52,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2012,2012,,49,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2013,2013,,55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2014,2014,,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2015,2015,,68,,,,,,,,,,0,0,0,0,0,0,0,0
49727,Children 1-2,2016,2016,,70,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2017,2017,,73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2018,2018,,55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2019,2019,,57,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2010,2010,,75,,,,0,0,,,0,0,,,0,0,0,0,0,0
49727,Children < 6,2011,2011,380,85,0.224,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2012,2012,390,69,0.177,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2013,2013,429,81,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2014,2014,436,90,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2015,2015,471,91,0.193,,,,,,,,,0,0,0,0,0,0,0,0
49727,Children < 6,2016,2016,463,123,0.266,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2017,2017,430,118,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2018,2018,430,86,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2019,2019,391,85,0.217,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49727,Children < 6,2020,2020,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2011,2011,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2012,2012,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2013,2013,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2014,2014,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2015,2015,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2016,2016,7,6,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2017,2017,12,0,0,0,,0,,0,,0,,0,,0,,0,,0,
49728,Children < 6,2018,2018,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,Children < 6,2019,2019,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2010,2010,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2011,2011,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2012,2012,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2015,2015,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2016,2016,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2017,2017,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2018,2018,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2019,2019,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2010,2010,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2011,2011,58,18,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2012,2012,58,13,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2013,2013,78,8,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2014,2014,65,6,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2015,2015,59,10,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2016,2016,43,18,0.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2017,2017,57,20,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2018,2018,57,22,0.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2019,2019,45,13,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49729,Children < 6,2020,2020,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2010,2010,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2011,2011,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2012,2012,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2013,2013,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2014,2014,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2015,2015,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2016,2016,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2017,2017,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2018,2018,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2019,2019,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children 1-2,2020,2020,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2010,2010,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2011,2011,139,19,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2012,2012,127,29,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2013,2013,147,17,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2014,2014,125,23,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2015,2015,104,25,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2016,2016,99,36,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2017,2017,89,22,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2018,2018,89,15,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2019,2019,119,18,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49730,Children < 6,2020,2020,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2010,2010,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2011,2011,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2012,2012,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2013,2013,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2014,2014,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2015,2015,,11,,,,0,0,,,,,0,0,0,0,0,0,0,0
49733,Children 1-2,2016,2016,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2017,2017,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2018,2018,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2019,2019,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2010,2010,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2011,2011,91,25,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2012,2012,125,16,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2013,2013,144,14,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2014,2014,161,19,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2015,2015,180,15,0.083,,,0,0,,,,,0,0,0,0,0,0,0,0
49733,Children < 6,2016,2016,159,19,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2017,2017,150,23,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2018,2018,150,21,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2019,2019,153,26,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2010,2010,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2012,2012,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2013,2013,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2014,2014,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children 1-2,2019,2019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2010,2010,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2011,2011,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2012,2012,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2013,2013,,16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2014,2014,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2015,2015,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2016,2016,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2017,2017,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49734,Children < 6,2019,2019,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2010,2010,,168,,,,0,0,,,,,0,0,0,0,0,0,0,0
49735,Children 1-2,2011,2011,,175,,,,,,,,,,0,0,0,0,0,0,0,0
49735,Children 1-2,2012,2012,,125,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2013,2013,,137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2014,2014,,150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2015,2015,,125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2016,2016,,186,,,,0,0,,,,,0,0,0,0,0,0,0,0
49735,Children 1-2,2017,2017,,145,,,,0,0,,,0,0,,,0,0,0,0,0,0
49735,Children 1-2,2018,2018,,130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2019,2019,,142,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children 1-2,2020,2020,,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2010,2010,,275,,,,0,0,,,,,0,0,0,0,0,0,0,0
49735,Children < 6,2011,2011,1443,291,0.202,,,,,,,,,0,0,0,0,0,0,0,0
49735,Children < 6,2012,2012,1418,221,0.156,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2013,2013,1382,240,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2014,2014,1389,251,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2011,2011,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2015,2015,1364,206,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2016,2016,1372,313,0.228,,,0,0,,,,,0,0,0,0,0,0,0,0
49735,Children < 6,2017,2017,1338,251,0.188,,,0,0,,,0,0,,,0,0,0,0,0,0
49735,Children < 6,2018,2018,1338,199,0.149,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2019,2019,1221,233,0.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49735,Children < 6,2020,2020,,86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2010,2010,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2019,2019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2010,2010,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2011,2011,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2012,2012,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2013,2013,32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2014,2014,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2015,2015,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2016,2016,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2017,2017,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2018,2018,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2019,2019,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49736,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49737,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49737,Children < 6,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2010,2010,,63,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2011,2011,,65,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2012,2012,,55,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2013,2013,,48,,,,0,0,,,,,0,0,0,0,0,0,0,0
49738,Children 1-2,2014,2014,,49,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2015,2015,,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2016,2016,,81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2017,2017,,62,,,,,,,,,,0,0,0,0,0,0,0,0
49738,Children 1-2,2018,2018,,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2019,2019,,81,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children 1-2,2020,2020,,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2010,2010,,85,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2011,2011,489,88,0.18,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2012,2012,488,82,0.168,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2013,2013,560,57,0.102,,,0,0,,,,,0,0,0,0,0,0,0,0
49738,Children < 6,2014,2014,463,62,0.134,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2015,2015,457,62,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2016,2016,537,117,0.218,,,,,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2017,2017,553,90,0.163,,,,,,,,,0,0,0,0,0,0,0,0
49738,Children < 6,2018,2018,553,89,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49738,Children < 6,2019,2019,643,130,0.202,,,,,,,,,0,0,0,0,0,0,0,0
49738,Children < 6,2020,2020,,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2010,2010,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2012,2012,,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2013,2013,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2014,2014,,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2015,2015,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2016,2016,,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2017,2017,,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2018,2018,,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2019,2019,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children 1-2,2020,2020,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2010,2010,,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2011,2011,304,27,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2012,2012,297,33,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2013,2013,323,31,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2014,2014,301,53,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2015,2015,304,37,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2016,2016,313,53,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2017,2017,305,54,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2018,2018,305,46,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2019,2019,254,26,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740,Children < 6,2020,2020,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2019,2019,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2011,2011,38,6,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2012,2012,33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2013,2013,34,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2014,2014,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2015,2015,34,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2016,2016,43,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49743,Children < 6,2017,2017,33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
