,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
2668,2021/9/26,17.0, 20,76.0, , , 3,2021,September,26,101.0,o3
2669,2021/9/27,26.0, 29,52.0, , 1, 3,2021,September,27,77.0,pm25
2670,2021/9/28,47.0, 14,24.0, , , 3,2021,September,28,120.0,pm25
2671,2021/9/29,28.0, 17,35.0, , 1, 3,2021,September,29,82.0,pm25
2672,2021/9/3,32.0, 15,36.0, , 1, 3,2021,September,3,92.0,pm25
2673,2021/9/30,37.0, 21,37.0, , , 3,2021,September,30,103.0,pm25
2674,2021/9/4,30.0, 14,31.0, , 1, 3,2021,September,4,87.0,pm25
2675,2021/9/5,32.0, 13,35.0, , , 3,2021,September,5,92.0,pm25
2676,2021/9/6,26.0, 11,29.0, , , 3,2021,September,6,77.0,pm25
2677,2021/9/7,27.0, 22,36.0, , 1, 4,2021,September,7,79.0,pm25
2678,2021/9/8,48.0, 14,26.0, , , 3,2021,September,8,121.0,pm25
2679,2021/9/9,25.0, 10,26.0, , 1, 4,2021,September,9,75.0,pm25
2680,2022/10/1,40.0, 13,27.0, 4, , 2,2022,October,1,108.0,pm25
2681,2022/10/10,30.0, 13,25.0, 7, , 3,2022,October,10,87.0,pm25
2682,2022/10/11,33.0, 19,36.0, 8, , 4,2022,October,11,94.0,pm25
2683,2022/10/12,50.0, 13,29.0, 6, , 2,2022,October,12,125.0,pm25
2684,2022/10/13,41.0, 13,21.0, 4, , 2,2022,October,13,110.0,pm25
2685,2022/10/14,37.0, 22,24.0, 6, , 2,2022,October,14,103.0,pm25
2686,2022/10/15,42.0, 7,17.0, 3, , 2,2022,October,15,112.0,pm25
2687,2022/10/16,19.0, 7,13.0, 5, , 2,2022,October,16,60.0,pm25
2688,2022/10/17,19.0, 2,16.0, 2, , 2,2022,October,17,60.0,pm25
2689,2022/10/18,7.0, 2,17.0, 1, , 2,2022,October,18,23.0,pm25
2690,2022/10/19,3.0, 5,16.0, 3, , 1,2022,October,19,14.0,o3
2691,2022/10/2,39.0, 6,22.0, 1, , 1,2022,October,2,107.0,pm25
2692,2022/10/20,12.0, 17,22.0, 11, 1, 2,2022,October,20,39.0,pm25
2693,2022/10/21,33.0, 30,36.0, 10, , 3,2022,October,21,94.0,pm25
2694,2022/10/22,53.0, 27,44.0, 4, , 2,2022,October,22,130.0,pm25
2695,2022/10/23,57.0, 20,41.0, 2, , 2,2022,October,23,136.0,pm25
2696,2022/10/24,54.0, 20,32.0, 4, , 2,2022,October,24,131.0,pm25
2697,2022/10/25,55.0, 22,29.0, 10, , 3,2022,October,25,133.0,pm25
2698,2022/10/26,60.0, 4,18.0, 3, , 2,2022,October,26,141.0,pm25
2699,2022/10/27,13.0, 10,21.0, 9, , 5,2022,October,27,42.0,pm25
2700,2022/10/28,28.0, 15,21.0, 10, , 3,2022,October,28,82.0,pm25
2701,2022/10/29,41.0, 31,23.0, 13, , 5,2022,October,29,110.0,pm25
2702,2022/10/3,15.0, 9,24.0, 7, , 2,2022,October,3,49.0,pm25
2703,2022/10/30,75.0, 30,26.0, 10, , 5,2022,October,30,156.0,pm25
2704,2022/10/31,77.0, 28,8.0, 12, , 4,2022,October,31,158.0,pm25
2705,2022/10/4,20.0, 15,33.0, 9, 1, 4,2022,October,4,62.0,pm25
2706,2022/10/5,34.0, 20,35.0, 14, 1, 5,2022,October,5,97.0,pm25
2707,2022/10/6,44.0, 16,27.0, 11, 1, 3,2022,October,6,115.0,pm25
2708,2022/10/7,41.0, 4,20.0, 3, , 1,2022,October,7,110.0,pm25
2709,2022/10/8,8.0, 9,26.0, 7, , 2,2022,October,8,26.0,pm25
2710,2022/10/9,20.0, 14,29.0, 8, , 2,2022,October,9,62.0,pm25
2711,2022/11/1,75.0, 34,30.0, 10, , 4,2022,November,1,156.0,pm25
2712,2022/11/10,46.0, 28,35.0, 12, 1, 3,2022,November,10,118.0,pm25
2713,2022/11/11,65.0, 14,19.0, 7, , 2,2022,November,11,149.0,pm25
2714,2022/11/12,36.0, 4,20.0, 1, , 1,2022,November,12,102.0,pm25
2715,2022/11/13,11.0, 4,25.0, 1, , 1,2022,November,13,36.0,pm25
2716,2022/11/14,10.0, 8,23.0, 6, , 1,2022,November,14,32.0,pm25
2717,2022/11/15,21.0, 10,20.0, 5, , 2,2022,November,15,65.0,pm25
2718,2022/11/16,33.0, 9,21.0, 6, , 2,2022,November,16,94.0,pm25
2719,2022/11/17,28.0, 8,21.0, 7, , 2,2022,November,17,82.0,pm25
2720,2022/11/18,26.0, 10,24.0, 3, , 1,2022,November,18,77.0,pm25
2721,2022/11/19,24.0, 16,25.0, 2, , 1,2022,November,19,72.0,pm25
2722,2022/11/2,80.0, 32,33.0, 14, , 6,2022,November,2,159.0,pm25
2723,2022/11/20,23.0, 10,26.0, 4, 1, 1,2022,November,20,70.0,pm25
2724,2022/11/21,14.0, 15,23.0, 11, , 2,2022,November,21,45.0,pm25
2725,2022/11/22,40.0, 27,18.0, 22, , 6,2022,November,22,108.0,pm25
2726,2022/11/23,74.0, 42,15.0, 26, 1, 9,2022,November,23,156.0,pm25
2727,2022/11/24,97.0, 41,21.0, 16, 1, 6,2022,November,24,169.0,pm25
2728,2022/11/25,94.0, 16,24.0, 5, , 2,2022,November,25,167.0,pm25
2729,2022/11/26,49.0, 16,24.0, 10, 1, 2,2022,November,26,123.0,pm25
2730,2022/11/27,44.0, 16,22.0, 9, , 2,2022,November,27,115.0,pm25
2731,2022/11/28,46.0, 11,18.0, 11, , 3,2022,November,28,118.0,pm25
2732,2022/11/29,24.0, 17,20.0, 6, , 2,2022,November,29,72.0,pm25
2733,2022/11/3,74.0, 25,33.0, 9, , 3,2022,November,3,156.0,pm25
2734,2022/11/30,53.0, 11,21.0, 1, , 2,2022,November,30,130.0,pm25
2735,2022/11/4,64.0, 20,31.0, 8, , 3,2022,November,4,148.0,pm25
2736,2022/11/5,57.0, 13,28.0, 1, , 2,2022,November,5,136.0,pm25
2737,2022/11/6,38.0, 7,26.0, 2, , 2,2022,November,6,105.0,pm25
2738,2022/11/7,19.0, 15,24.0, 5, , 2,2022,November,7,60.0,pm25
2739,2022/11/8,29.0, 10,18.0, 5, , 3,2022,November,8,84.0,pm25
2740,2022/11/9,23.0, 18,20.0, 9, , 3,2022,November,9,70.0,pm25
2741,2022/12/1,27.0, 10,22.0, 5, 1, 2,2022,December,1,79.0,pm25
2742,2022/12/10,33.0, 13,18.0, 3, , 2,2022,December,10,94.0,pm25
2743,2022/12/11,52.0, 24,10.0, 9, , 3,2022,December,11,128.0,pm25
2744,2022/12/12,68.0, 11,20.0, 4, , 2,2022,December,12,152.0,pm25
2745,2022/12/13,39.0, 14,23.0, 3, , 1,2022,December,13,107.0,pm25
2746,2022/12/14,48.0, 17,23.0, 4, 1, 1,2022,December,14,121.0,pm25
2747,2022/12/15,54.0, 9,20.0, 5, , 1,2022,December,15,131.0,pm25
2748,2022/12/16,29.0, 10,16.0, 6, , 1,2022,December,16,84.0,pm25
2749,2022/12/17,35.0, 10,16.0, 5, , 1,2022,December,17,99.0,pm25
2750,2022/12/18,33.0, 9,20.0, 2, , 1,2022,December,18,94.0,pm25
2751,2022/12/19,31.0, 10,19.0, 6, , 1,2022,December,19,89.0,pm25
2752,2022/12/2,24.0, 14,22.0, 8, , 2,2022,December,2,72.0,pm25
2753,2022/12/20,32.0, 19,15.0, 8, , 2,2022,December,20,92.0,pm25
2754,2022/12/21,61.0, 18,18.0, 8, , 2,2022,December,21,143.0,pm25
2755,2022/12/22,52.0, 29,18.0, 9, , 3,2022,December,22,128.0,pm25
2756,2022/12/23,77.0, 41,25.0, 1, , 1,2022,December,23,158.0,pm25
2757,2022/12/24,18.0, 12,28.0, 1, , 1,2022,December,24,57.0,pm25
2758,2022/12/25,14.0, 6,28.0, 2, , 2,2022,December,25,45.0,pm25
2759,2022/12/26,14.0, 15,21.0, 9, , 3,2022,December,26,45.0,pm25
2760,2022/12/27,45.0, 15,20.0, 10, , 3,2022,December,27,117.0,pm25
2761,2022/12/28,49.0, 19,24.0, 10, , 3,2022,December,28,123.0,pm25
2762,2022/12/29,58.0, 17,20.0, 11, , 3,2022,December,29,138.0,pm25
2763,2022/12/3,30.0, 10,21.0, 2, , 2,2022,December,3,87.0,pm25
2764,2022/12/30,54.0, 20,18.0, 4, , 3,2022,December,30,131.0,pm25
2765,2022/12/31,59.0, 21,20.0, 3, , 3,2022,December,31,140.0,pm25
2766,2022/12/4,29.0, 12,20.0, 7, , 2,2022,December,4,84.0,pm25
2767,2022/12/5,29.0, 21,10.0, 11, 1, 3,2022,December,5,84.0,pm25
2768,2022/12/6,51.0, 27,12.0, 12, 1, 4,2022,December,6,126.0,pm25
2769,2022/12/7,66.0, 28,7.0, 8, , 2,2022,December,7,151.0,pm25
2770,2022/12/8,74.0, 11,17.0, 4, , 2,2022,December,8,156.0,pm25
2771,2022/12/9,33.0, 9,21.0, 2, , 2,2022,December,9,94.0,pm25
2772,2022/2/10,, 11,23.0, , , 2,2022,February,10,19.491525423728813,o3
2773,2022/2/11,30.0, 12,22.0, , , 3,2022,February,11,87.0,pm25
2774,2022/2/12,34.0, 17,29.0, , , 2,2022,February,12,97.0,pm25
2775,2022/2/13,14.0, 12,28.0, , , 3,2022,February,13,45.0,pm25
2776,2022/2/14,28.0, 21,23.0, , , 3,2022,February,14,82.0,pm25
2777,2022/2/15,56.0, 26,28.0, , , 2,2022,February,15,135.0,pm25
2778,2022/2/16,69.0, 24,30.0, , 1, 2,2022,February,16,153.0,pm25
2779,2022/2/17,60.0, 13,26.0, , , 2,2022,February,17,141.0,pm25
2780,2022/2/18,37.0, 12,31.0, , , 1,2022,February,18,103.0,pm25
2781,2022/2/19,20.0, 16,30.0, , , 1,2022,February,19,62.0,pm25
2782,2022/2/2,, 17,24.0, , , 3,2022,February,2,20.338983050847457,o3
2783,2022/2/20,21.0, 18,36.0, , 1, 2,2022,February,20,65.0,pm25
2784,2022/2/21,31.0, 16,25.0, , , 2,2022,February,21,89.0,pm25
2785,2022/2/22,45.0, 13,23.0, , , 3,2022,February,22,117.0,pm25
2786,2022/2/23,41.0, 16,28.0, , , 2,2022,February,23,110.0,pm25
2787,2022/2/24,19.0, 13,28.0, , , 3,2022,February,24,60.0,pm25
2788,2022/2/25,24.0, 12,31.0, , , 3,2022,February,25,72.0,pm25
2789,2022/2/26,21.0, 15,33.0, , , 3,2022,February,26,65.0,pm25
2790,2022/2/27,36.0, 16,37.0, , , 3,2022,February,27,102.0,pm25
2791,2022/2/28,39.0, 19,29.0, , , 4,2022,February,28,107.0,pm25
2792,2022/2/3,42.0, 8,24.0, , , 4,2022,February,3,112.0,pm25
2793,2022/2/4,20.0, 15,23.0, , , 3,2022,February,4,62.0,pm25
2794,2022/2/5,30.0, 18,26.0, , , 3,2022,February,5,87.0,pm25
2795,2022/2/6,51.0, 31,24.0, , , 3,2022,February,6,126.0,pm25
2796,2022/2/7,75.0, ,, , , ,2022,February,7,,pm25
2797,2022/3/1,39.0, 24,34.0, , , 5,2022,March,1,107.0,pm25
2798,2022/3/10,55.0, 14,32.0, , , 2,2022,March,10,133.0,pm25
2799,2022/3/11,28.0, 15,33.0, , , 2,2022,March,11,82.0,pm25
2800,2022/3/12,25.0, 16,30.0, , , 2,2022,March,12,75.0,pm25
2801,2022/3/13,21.0, 16,30.0, , 1, 3,2022,March,13,65.0,pm25
2802,2022/3/14,35.0, 27,30.0, , 1, 6,2022,March,14,99.0,pm25
2803,2022/3/15,60.0, 23,27.0, , , 3,2022,March,15,141.0,pm25
2804,2022/3/16,59.0, 38,2.0, , , 7,2022,March,16,140.0,pm25
2805,2022/3/17,90.0, ,, , , ,2022,March,17,,pm25
2806,2022/3/19,, 8,27.0, , , 2,2022,March,19,22.881355932203387,o3
2807,2022/3/2,57.0, 22,31.0, , , 4,2022,March,2,136.0,pm25
2808,2022/3/20,26.0, 10,33.0, , 1, 3,2022,March,20,77.0,pm25
2809,2022/3/21,29.0, 19,33.0, , 1, 4,2022,March,21,84.0,pm25
2810,2022/3/22,43.0, 12,28.0, , , 2,2022,March,22,113.0,pm25
2811,2022/3/23,24.0, 13,30.0, , , 3,2022,March,23,72.0,pm25
2812,2022/3/24,39.0, 7,23.0, , , 3,2022,March,24,107.0,pm25
2813,2022/3/25,20.0, 7,28.0, , , 3,2022,March,25,62.0,pm25
2814,2022/3/26,21.0, 5,19.0, , , 3,2022,March,26,65.0,pm25
2815,2022/3/27,8.0, 8,30.0, , , 3,2022,March,27,26.0,pm25
2816,2022/3/28,12.0, 10,30.0, , , 3,2022,March,28,39.0,pm25
2817,2022/3/29,17.0, 12,32.0, , , 3,2022,March,29,55.0,pm25
2818,2022/3/3,52.0, 14,29.0, , , 2,2022,March,3,128.0,pm25
2819,2022/3/30,24.0, 17,26.0, , , 4,2022,March,30,72.0,pm25
2820,2022/3/31,46.0, 6,28.0, , , 2,2022,March,31,118.0,pm25
2821,2022/3/4,21.0, 23,28.0, , , 3,2022,March,4,65.0,pm25
2822,2022/3/5,39.0, 24,44.0, , 1, 2,2022,March,5,107.0,pm25
2823,2022/3/6,55.0, 13,30.0, , , 2,2022,March,6,133.0,pm25
2824,2022/3/7,35.0, 9,30.0, , , 2,2022,March,7,99.0,pm25
2825,2022/3/8,21.0, 13,32.0, , , 2,2022,March,8,65.0,pm25
2826,2022/3/9,34.0, 21,30.0, , , 3,2022,March,9,97.0,pm25
2827,2022/4/1,17.0, 7,30.0, , , 1,2022,April,1,55.0,pm25
2828,2022/4/10,11.0, 10,37.0, , 1, 3,2022,April,10,36.0,pm25
2829,2022/4/11,26.0, 17,31.0, , 1, 2,2022,April,11,77.0,pm25
2830,2022/4/12,29.0, 25,41.0, , , 3,2022,April,12,84.0,pm25
2831,2022/4/13,46.0, 15,28.0, , , 1,2022,April,13,118.0,pm25
2832,2022/4/14,37.0, 14,28.0, , 1, 1,2022,April,14,103.0,pm25
2833,2022/4/15,18.0, 22,28.0, , , 1,2022,April,15,57.0,pm25
2834,2022/4/16,18.0, 11,25.0, , , 1,2022,April,16,57.0,pm25
2835,2022/4/17,20.0, 8,26.0, , , 1,2022,April,17,62.0,pm25
2836,2022/4/18,17.0, 11,24.0, , , 2,2022,April,18,55.0,pm25
2837,2022/4/19,33.0, 7,25.0, , , 2,2022,April,19,94.0,pm25
2838,2022/4/2,14.0, 14,27.0, , , 2,2022,April,2,45.0,pm25
2839,2022/4/20,17.0, 13,31.0, , , 3,2022,April,20,55.0,pm25
2840,2022/4/21,30.0, 11,34.0, , , 2,2022,April,21,87.0,pm25
2841,2022/4/22,25.0, 13,28.0, , , 3,2022,April,22,75.0,pm25
2842,2022/4/23,33.0, 20,39.0, , , 3,2022,April,23,94.0,pm25
2843,2022/4/24,45.0, 22,30.0, , , 3,2022,April,24,117.0,pm25
2844,2022/4/25,46.0, 10,25.0, , , 2,2022,April,25,118.0,pm25
2845,2022/4/26,14.0, 7,22.0, , , 3,2022,April,26,45.0,pm25
2846,2022/4/27,15.0, 8,25.0, , , 1,2022,April,27,49.0,pm25
2847,2022/4/28,14.0, 14,35.0, , 1, 1,2022,April,28,45.0,pm25
2848,2022/4/29,26.0, 21,38.0, , 1, 1,2022,April,29,77.0,pm25
2849,2022/4/3,42.0, 14,23.0, , , 2,2022,April,3,112.0,pm25
2850,2022/4/30,30.0, 18,36.0, , 1, 2,2022,April,30,87.0,pm25
2851,2022/4/4,48.0, ,, , , ,2022,April,4,,pm25
2852,2022/4/5,, 21,27.0, , , 2,2022,April,5,22.881355932203387,o3
2853,2022/4/6,61.0, 20,35.0, , , 2,2022,April,6,143.0,pm25
2854,2022/4/7,43.0, 8,22.0, , , 2,2022,April,7,113.0,pm25
2855,2022/4/8,18.0, 8,25.0, , , 2,2022,April,8,57.0,pm25
2856,2022/4/9,24.0, 5,28.0, , , 2,2022,April,9,72.0,pm25
2857,2022/5/1,31.0, 10,29.0, , , 2,2022,May,1,89.0,pm25
2858,2022/5/10,20.0, 24,38.0, , , 3,2022,May,10,62.0,pm25
2859,2022/5/11,40.0, 36,32.0, , , 4,2022,May,11,108.0,pm25
2860,2022/5/12,66.0, 32,50.0, , , 2,2022,May,12,151.0,pm25
2861,2022/5/13,37.0, 28,49.0, , 1, 2,2022,May,13,103.0,pm25
2862,2022/5/14,33.0, 30,46.0, , , 2,2022,May,14,94.0,pm25
2863,2022/5/15,34.0, 22,41.0, , 1, 2,2022,May,15,97.0,pm25
2864,2022/5/16,41.0, 21,38.0, , , 1,2022,May,16,110.0,pm25
2865,2022/5/17,27.0, 20,21.0, , , 2,2022,May,17,79.0,pm25
2866,2022/5/18,17.0, 17,19.0, , , 2,2022,May,18,55.0,pm25
2867,2022/5/19,37.0, 26,41.0, , , 2,2022,May,19,103.0,pm25
2868,2022/5/2,28.0, 8,26.0, , , 2,2022,May,2,82.0,pm25
2869,2022/5/20,63.0, 29,39.0, , , 2,2022,May,20,146.0,pm25
2870,2022/5/21,52.0, 13,25.0, , , 2,2022,May,21,128.0,pm25
2871,2022/5/22,29.0, 11,29.0, , , 2,2022,May,22,84.0,pm25
2872,2022/5/23,23.0, 9,31.0, , , 2,2022,May,23,70.0,pm25
2873,2022/5/24,16.0, 15,36.0, , , 2,2022,May,24,52.0,pm25
2874,2022/5/25,24.0, 16,24.0, , , ,2022,May,25,72.0,pm25
2875,2022/5/26,35.0, 17,28.0, , , ,2022,May,26,99.0,pm25
2876,2022/5/27,36.0, 17,21.0, , , ,2022,May,27,102.0,pm25
2877,2022/5/28,35.0, 12,33.0, , 2, ,2022,May,28,99.0,pm25
2878,2022/5/29,26.0, 15,42.0, , , ,2022,May,29,77.0,pm25
2879,2022/5/3,19.0, 11,23.0, , , 2,2022,May,3,60.0,pm25
2880,2022/5/30,36.0, 18,48.0, , , ,2022,May,30,102.0,pm25
2881,2022/5/31,44.0, 27,46.0, , 1, ,2022,May,31,115.0,pm25
2882,2022/5/4,34.0, 8,26.0, , , 2,2022,May,4,97.0,pm25
2883,2022/5/5,18.0, 15,31.0, , , 3,2022,May,5,57.0,pm25
2884,2022/5/6,35.0, 13,33.0, , , 3,2022,May,6,99.0,pm25
2885,2022/5/7,29.0, 12,42.0, , , 2,2022,May,7,84.0,pm25
2886,2022/5/8,23.0, 15,42.0, , , 2,2022,May,8,70.0,pm25
2887,2022/5/9,27.0, 15,40.0, , , 2,2022,May,9,79.0,pm25
2888,2022/6/1,49.0, 18,28.0, , , ,2022,June,1,123.0,pm25
2889,2022/6/10,29.0, 18,45.0, , 2, ,2022,June,10,84.0,pm25
2890,2022/6/11,38.0, 16,45.0, , , ,2022,June,11,105.0,pm25
2891,2022/6/12,42.0, 14,38.0, , , ,2022,June,12,112.0,pm25
2892,2022/6/13,42.0, 19,40.0, , , 1,2022,June,13,112.0,pm25
2893,2022/6/14,46.0, 24,41.0, , , 1,2022,June,14,118.0,pm25
2894,2022/6/15,51.0, 68,43.0, , , 1,2022,June,15,126.0,pm25
2895,2022/6/16,89.0, 28,30.0, , 1, ,2022,June,16,165.0,pm25
2896,2022/6/17,38.0, 20,, , , ,2022,June,17,,pm25
2897,2022/6/18,24.0, 11,, , , ,2022,June,18,,pm25
2898,2022/6/19,21.0, 16,, , , ,2022,June,19,,pm25
2899,2022/6/2,30.0, 15,38.0, , , ,2022,June,2,87.0,pm25
2900,2022/6/20,33.0, 25,, , 1, 1,2022,June,20,,pm25
2901,2022/6/21,36.0, 35,85.0, , 1, ,2022,June,21,124.0,o3
2902,2022/6/22,51.0, 27,46.0, , 1, ,2022,June,22,126.0,pm25
2903,2022/6/23,34.0, 16,32.0, , 1, ,2022,June,23,97.0,pm25
2904,2022/6/24,24.0, 28,72.0, , 2, 2,2022,June,24,90.0,o3
2905,2022/6/25,40.0, 22,57.0, , 1, 2,2022,June,25,108.0,pm25
2906,2022/6/26,42.0, 17,37.0, , , 1,2022,June,26,112.0,pm25
2907,2022/6/27,33.0, 14,32.0, , , 1,2022,June,27,94.0,pm25
2908,2022/6/28,17.0, 21,46.0, , , 2,2022,June,28,55.0,pm25
2909,2022/6/29,39.0, 18,57.0, , 2, 2,2022,June,29,107.0,pm25
2910,2022/6/3,19.0, 26,46.0, , 1, ,2022,June,3,60.0,pm25
2911,2022/6/30,44.0, 25,62.0, , 1, 2,2022,June,30,115.0,pm25
2912,2022/6/4,31.0, 18,37.0, , 1, ,2022,June,4,89.0,pm25
2913,2022/6/5,30.0, 13,34.0, , , ,2022,June,5,87.0,pm25
2914,2022/6/6,30.0, 19,53.0, , 1, ,2022,June,6,87.0,pm25
2915,2022/6/7,48.0, 16,38.0, , 1, ,2022,June,7,121.0,pm25
2916,2022/6/8,33.0, 15,22.0, , 1, ,2022,June,8,94.0,pm25
2917,2022/6/9,35.0, 13,39.0, , , ,2022,June,9,99.0,pm25
2918,2022/7/1,42.0, 23,45.0, , 1, 2,2022,July,1,112.0,pm25
2919,2022/7/10,21.0, 12,51.0, , , 2,2022,July,10,65.0,pm25
2920,2022/7/11,28.0, 19,46.0, , 1, 2,2022,July,11,82.0,pm25
2921,2022/7/12,34.0, 13,33.0, , , 2,2022,July,12,97.0,pm25
2922,2022/7/13,29.0, 14,32.0, , , 3,2022,July,13,84.0,pm25
2923,2022/7/14,37.0, 14,36.0, , , 2,2022,July,14,103.0,pm25
2924,2022/7/15,37.0, 18,34.0, , , 3,2022,July,15,103.0,pm25
2925,2022/7/16,44.0, 12,41.0, , , 3,2022,July,16,115.0,pm25
2926,2022/7/17,35.0, 15,45.0, , 1, 3,2022,July,17,99.0,pm25
2927,2022/7/18,43.0, 19,42.0, , 1, 3,2022,July,18,113.0,pm25
2928,2022/7/19,46.0, 20,54.0, , 1, 2,2022,July,19,118.0,pm25
2929,2022/7/2,43.0, 21,38.0, , 1, 2,2022,July,2,113.0,pm25
2930,2022/7/20,44.0, 22,49.0, , , 2,2022,July,20,115.0,pm25
2931,2022/7/21,48.0, 20,39.0, , 1, 2,2022,July,21,121.0,pm25
2932,2022/7/22,50.0, 16,34.0, , 1, 2,2022,July,22,125.0,pm25
2933,2022/7/23,29.0, 13,49.0, , , 2,2022,July,23,84.0,pm25
2934,2022/7/24,25.0, 11,38.0, , , 2,2022,July,24,75.0,pm25
2935,2022/7/25,26.0, 10,24.0, , , 2,2022,July,25,77.0,pm25
2936,2022/7/26,20.0, 15,40.0, , 1, 3,2022,July,26,62.0,pm25
2937,2022/7/27,31.0, ,41.0, , 1, 3,2022,July,27,89.0,pm25
2938,2022/7/28,, 13,27.0, , , 2,2022,July,28,22.881355932203387,o3
2939,2022/7/29,25.0, 12,23.0, , , 2,2022,July,29,75.0,pm25
2940,2022/7/3,46.0, 23,46.0, , 1, 2,2022,July,3,118.0,pm25
2941,2022/7/30,21.0, 13,26.0, , 1, 3,2022,July,30,65.0,pm25
2942,2022/7/31,29.0, 15,39.0, , , 3,2022,July,31,84.0,pm25
2943,2022/7/4,52.0, 34,59.0, , , 3,2022,July,4,128.0,pm25
2944,2022/7/5,81.0, 11,41.0, , , 2,2022,July,5,160.0,pm25
2945,2022/7/6,28.0, 12,34.0, , , 2,2022,July,6,82.0,pm25
2946,2022/7/7,32.0, 16,44.0, , , 2,2022,July,7,92.0,pm25
2947,2022/7/8,38.0, 17,31.0, , , 2,2022,July,8,105.0,pm25
2948,2022/7/9,43.0, 11,30.0, , , 2,2022,July,9,113.0,pm25
2949,2022/8/1,36.0, 15,28.0, , , 3,2022,August,1,102.0,pm25
2950,2022/8/10,17.0, 16,35.0, , 1, 2,2022,August,10,55.0,pm25
2951,2022/8/11,29.0, 11,21.0, , , 2,2022,August,11,84.0,pm25
2952,2022/8/12,21.0, 11,37.0, 1, , 2,2022,August,12,65.0,pm25
2953,2022/8/13,21.0, ,, , , ,2022,August,13,,pm25
2954,2022/8/15,, 14,35.0, 4, , 3,2022,August,15,29.66101694915254,o3
2955,2022/8/16,31.0, 14,23.0, 3, , 3,2022,August,16,89.0,pm25
2956,2022/8/17,36.0, 13,7.0, 4, , 2,2022,August,17,102.0,pm25
2957,2022/8/18,36.0, 18,32.0, 5, 1, 3,2022,August,18,102.0,pm25
2958,2022/8/19,43.0, 20,40.0, 7, 1, 3,2022,August,19,113.0,pm25
2959,2022/8/2,37.0, 13,28.0, , , 3,2022,August,2,103.0,pm25
2960,2022/8/20,50.0, 16,31.0, 3, , 3,2022,August,20,125.0,pm25
2961,2022/8/21,42.0, 12,29.0, 1, , 3,2022,August,21,112.0,pm25
2962,2022/8/22,34.0, 12,21.0, 3, , 3,2022,August,22,97.0,pm25
2963,2022/8/23,35.0, 8,26.0, 4, 1, 3,2022,August,23,99.0,pm25
2964,2022/8/24,28.0, 9,36.0, 7, , 4,2022,August,24,82.0,pm25
2965,2022/8/25,31.0, 8,28.0, 6, , 3,2022,August,25,89.0,pm25
2966,2022/8/26,29.0, 7,20.0, 3, , 3,2022,August,26,84.0,pm25
2967,2022/8/27,25.0, 9,29.0, 3, 1, 4,2022,August,27,75.0,pm25
2968,2022/8/28,33.0, 10,30.0, 1, , 3,2022,August,28,94.0,pm25
2969,2022/8/29,35.0, 9,23.0, 5, , 2,2022,August,29,99.0,pm25
2970,2022/8/3,, 16,30.0, , , 3,2022,August,3,25.423728813559322,o3
2971,2022/8/30,27.0, 12,23.0, 3, , 2,2022,August,30,79.0,pm25
2972,2022/8/31,33.0, 10,27.0, 5, 1, 2,2022,August,31,94.0,pm25
2973,2022/8/4,, 18,31.0, , , 3,2022,August,4,26.271186440677965,o3
2974,2022/8/5,, 17,31.0, , , 3,2022,August,5,26.271186440677965,o3
2975,2022/8/6,47.0, 15,39.0, , , 3,2022,August,6,120.0,pm25
2976,2022/8/7,40.0, 17,21.0, , , 3,2022,August,7,108.0,pm25
2977,2022/8/8,49.0, 10,26.0, , , 2,2022,August,8,123.0,pm25
2978,2022/8/9,21.0, 10,23.0, , , 1,2022,August,9,65.0,pm25
2979,2022/9/1,29.0, 12,30.0, 4, , 3,2022,September,1,84.0,pm25
2980,2022/9/10,36.0, 14,40.0, 5, 1, 3,2022,September,10,102.0,pm25
2981,2022/9/11,44.0, 13,26.0, 3, , 4,2022,September,11,115.0,pm25
2982,2022/9/12,42.0, 6,20.0, 2, , 3,2022,September,12,112.0,pm25
2983,2022/9/13,17.0, 9,23.0, 5, , 2,2022,September,13,55.0,pm25
2984,2022/9/14,25.0, 14,21.0, 7, , 3,2022,September,14,75.0,pm25
2985,2022/9/15,45.0, 12,34.0, 4, , 3,2022,September,15,117.0,pm25
2986,2022/9/16,36.0, 16,21.0, 13, , 5,2022,September,16,102.0,pm25
2987,2022/9/17,52.0, ,, , , ,2022,September,17,,pm25
2988,2022/9/2,28.0, 13,37.0, 7, 1, 3,2022,September,2,82.0,pm25
2989,2022/9/22,, 5,18.0, 2, , 1,2022,September,22,15.254237288135592,o3
2990,2022/9/23,10.0, 7,22.0, 5, , 2,2022,September,23,32.0,pm25
2991,2022/9/24,16.0, 10,22.0, 4, , 2,2022,September,24,52.0,pm25
2992,2022/9/25,30.0, 9,24.0, 2, , 2,2022,September,25,87.0,pm25
2993,2022/9/26,30.0, 5,18.0, 2, , 1,2022,September,26,87.0,pm25
2994,2022/9/27,14.0, 4,11.0, 3, , 2,2022,September,27,45.0,pm25
2995,2022/9/28,10.0, 4,13.0, 3, , 2,2022,September,28,32.0,pm25
2996,2022/9/29,12.0, 8,24.0, 5, , 2,2022,September,29,39.0,pm25
2997,2022/9/3,39.0, 14,38.0, 4, 1, 3,2022,September,3,107.0,pm25
2998,2022/9/30,23.0, 13,27.0, 8, , 3,2022,September,30,70.0,pm25
2999,2022/9/4,46.0, 7,16.0, 1, , 2,2022,September,4,118.0,pm25
