,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
898,2016/9/17,38.0,,33.0, , ,1.0,2016,9,17,38.0,pm25
899,2016/9/18,33.0,,26.0, , 3,1.0,2016,9,18,33.0,pm25
900,2016/9/19,35.0,,34.0, , 1,2.0,2016,9,19,35.0,pm25
901,2016/9/2,43.0,,22.0, , ,1.0,2016,9,2,43.0,pm25
902,2016/9/20,48.0,,34.0, , ,2.0,2016,9,20,48.0,pm25
903,2016/9/21,38.0,,27.0, , ,3.0,2016,9,21,38.0,pm25
904,2016/9/22,41.0,,42.0, , 1,3.0,2016,9,22,42.0,o3
905,2016/9/23,60.0,,20.0, , ,2.0,2016,9,23,60.0,pm25
906,2016/9/24,43.0,,22.0, , ,1.0,2016,9,24,43.0,pm25
907,2016/9/25,17.0,,32.0, , 1,1.0,2016,9,25,32.0,o3
908,2016/9/26,26.0,,23.0, , 1,1.0,2016,9,26,26.0,pm25
909,2016/9/27,23.0,,18.0, , ,1.0,2016,9,27,23.0,pm25
910,2016/9/28,24.0,,24.0, , ,2.0,2016,9,28,24.0,pm25
911,2016/9/29,30.0,,22.0, , ,2.0,2016,9,29,30.0,pm25
912,2016/9/3,27.0,,26.0, , 1,1.0,2016,9,3,27.0,pm25
913,2016/9/30,31.0,,18.0, , ,2.0,2016,9,30,31.0,pm25
914,2016/9/4,30.0,,36.0, , ,1.0,2016,9,4,36.0,o3
915,2016/9/5,47.0,,35.0, , ,2.0,2016,9,5,47.0,pm25
916,2016/9/6,51.0,,36.0, , ,1.0,2016,9,6,51.0,pm25
917,2016/9/7,51.0,,37.0, , ,2.0,2016,9,7,51.0,pm25
918,2016/9/8,44.0,,24.0, , ,1.0,2016,9,8,44.0,pm25
919,2016/9/9,26.0,,32.0, , 1,2.0,2016,9,9,32.0,o3
920,2017/1/1,25.0,,21.0, , 1,2.0,2017,1,1,25.0,pm25
921,2017/1/10,38.0,,18.0, , 2,,2017,1,10,38.0,pm25
922,2017/1/11,33.0,,22.0, , ,1.0,2017,1,11,33.0,pm25
923,2017/1/12,42.0,,28.0, , ,,2017,1,12,42.0,pm25
924,2017/1/13,33.0,,27.0, , ,,2017,1,13,33.0,pm25
925,2017/1/14,34.0,,19.0, , 1,1.0,2017,1,14,34.0,pm25
926,2017/1/15,48.0,,21.0, , 1,6.0,2017,1,15,48.0,pm25
927,2017/1/16,59.0,,13.0, , 1,6.0,2017,1,16,59.0,pm25
928,2017/1/17,53.0,,15.0, , ,1.0,2017,1,17,53.0,pm25
929,2017/1/18,18.0,,20.0, , ,,2017,1,18,20.0,o3
930,2017/1/19,35.0,,17.0, , ,1.0,2017,1,19,35.0,pm25
931,2017/1/2,41.0,,17.0, , ,2.0,2017,1,2,41.0,pm25
932,2017/1/20,43.0,,7.0, , ,1.0,2017,1,20,43.0,pm25
933,2017/1/21,37.0,,19.0, , 1,2.0,2017,1,21,37.0,pm25
934,2017/1/22,42.0,,16.0, , 1,3.0,2017,1,22,42.0,pm25
935,2017/1/23,41.0,,13.0, , ,1.0,2017,1,23,41.0,pm25
936,2017/1/24,33.0,,12.0, , ,1.0,2017,1,24,33.0,pm25
937,2017/1/25,24.0,,7.0, , ,1.0,2017,1,25,24.0,pm25
938,2017/1/26,27.0,,19.0, , ,,2017,1,26,27.0,pm25
939,2017/1/27,19.0,,25.0, , ,,2017,1,27,25.0,o3
940,2017/1/28,20.0,,27.0, , ,,2017,1,28,27.0,o3
941,2017/1/29,28.0,,29.0, , ,,2017,1,29,29.0,o3
942,2017/1/3,51.0,,18.0, , ,1.0,2017,1,3,51.0,pm25
943,2017/1/30,21.0,,26.0, , ,,2017,1,30,26.0,o3
944,2017/1/31,23.0,,25.0, , ,1.0,2017,1,31,25.0,o3
945,2017/1/4,29.0,,28.0, , ,,2017,1,4,29.0,pm25
946,2017/1/5,22.0,,26.0, , ,,2017,1,5,26.0,o3
947,2017/1/6,27.0,,25.0, , ,,2017,1,6,27.0,pm25
948,2017/1/7,29.0,,26.0, , ,,2017,1,7,29.0,pm25
949,2017/1/8,37.0,,28.0, , ,,2017,1,8,37.0,pm25
950,2017/1/9,25.0,,16.0, , ,1.0,2017,1,9,25.0,pm25
951,2017/10/1,22.0,,31.0, , ,1.0,2017,10,1,31.0,o3
952,2017/10/10,40.0,,21.0, , ,1.0,2017,10,10,40.0,pm25
953,2017/10/11,20.0,,28.0, , ,1.0,2017,10,11,28.0,o3
954,2017/10/12,13.0,,22.0, , ,1.0,2017,10,12,22.0,o3
955,2017/10/13,19.0,,22.0, , 1,2.0,2017,10,13,22.0,o3
956,2017/10/14,41.0,,32.0, , ,2.0,2017,10,14,41.0,pm25
957,2017/10/15,35.0,,27.0, , ,1.0,2017,10,15,35.0,pm25
958,2017/10/16,17.0,,21.0, , ,1.0,2017,10,16,21.0,o3
959,2017/10/17,23.0,,27.0, , ,2.0,2017,10,17,27.0,o3
960,2017/10/18,28.0,,34.0, , 1,1.0,2017,10,18,34.0,o3
961,2017/10/19,29.0,,29.0, , ,2.0,2017,10,19,29.0,pm25
962,2017/10/2,27.0,,39.0, , ,1.0,2017,10,2,39.0,o3
963,2017/10/20,30.0,,38.0, , 1,3.0,2017,10,20,38.0,o3
964,2017/10/21,48.0,,37.0, , ,2.0,2017,10,21,48.0,pm25
965,2017/10/22,46.0,,28.0, , ,1.0,2017,10,22,46.0,pm25
966,2017/10/23,35.0,,31.0, , ,1.0,2017,10,23,35.0,pm25
967,2017/10/24,6.0,,23.0, , ,1.0,2017,10,24,23.0,o3
968,2017/10/25,16.0,,26.0, , ,1.0,2017,10,25,26.0,o3
969,2017/10/26,21.0,,24.0, , ,3.0,2017,10,26,24.0,o3
970,2017/10/27,37.0,,17.0, , ,1.0,2017,10,27,37.0,pm25
971,2017/10/28,27.0,,17.0, , ,1.0,2017,10,28,27.0,pm25
972,2017/10/29,20.0,,17.0, , ,1.0,2017,10,29,20.0,pm25
973,2017/10/3,35.0,,28.0, , ,1.0,2017,10,3,35.0,pm25
974,2017/10/30,15.0,,17.0, , ,1.0,2017,10,30,17.0,o3
975,2017/10/31,24.0,,14.0, , ,1.0,2017,10,31,24.0,pm25
976,2017/10/4,44.0,,24.0, , ,1.0,2017,10,4,44.0,pm25
977,2017/10/5,26.0,,17.0, , 2,3.0,2017,10,5,26.0,pm25
978,2017/10/6,31.0,,24.0, , ,1.0,2017,10,6,31.0,pm25
979,2017/10/7,27.0,,32.0, , ,1.0,2017,10,7,32.0,o3
980,2017/10/8,38.0,,14.0, , ,1.0,2017,10,8,38.0,pm25
981,2017/10/9,19.0,,34.0, , 2,3.0,2017,10,9,34.0,o3
982,2017/11/1,21.0,,15.0, , ,1.0,2017,11,1,21.0,pm25
983,2017/11/10,39.0,,26.0, , ,1.0,2017,11,10,39.0,pm25
984,2017/11/11,26.0,,22.0, , ,1.0,2017,11,11,26.0,pm25
985,2017/11/12,28.0,,12.0, , ,3.0,2017,11,12,28.0,pm25
986,2017/11/13,58.0,,16.0, , ,3.0,2017,11,13,58.0,pm25
987,2017/11/14,57.0,,20.0, , ,3.0,2017,11,14,57.0,pm25
988,2017/11/15,45.0,,19.0, , ,1.0,2017,11,15,45.0,pm25
989,2017/11/16,24.0,,19.0, , ,1.0,2017,11,16,24.0,pm25
990,2017/11/17,20.0,,13.0, , ,2.0,2017,11,17,20.0,pm25
991,2017/11/18,19.0,,19.0, , ,2.0,2017,11,18,19.0,pm25
992,2017/11/19,19.0,,23.0, , ,1.0,2017,11,19,23.0,o3
993,2017/11/2,30.0,,6.0, , ,2.0,2017,11,2,30.0,pm25
994,2017/11/20,29.0,,20.0, , ,2.0,2017,11,20,29.0,pm25
995,2017/11/21,29.0,,21.0, , ,1.0,2017,11,21,29.0,pm25
996,2017/11/22,31.0,,23.0, , ,1.0,2017,11,22,31.0,pm25
997,2017/11/23,20.0,,17.0, , ,2.0,2017,11,23,20.0,pm25
998,2017/11/24,35.0,,24.0, , ,2.0,2017,11,24,35.0,pm25
999,2017/11/25,35.0,,22.0, , ,1.0,2017,11,25,35.0,pm25
1000,2017/11/26,29.0,,25.0, , ,2.0,2017,11,26,29.0,pm25
1001,2017/11/27,34.0,,15.0, , ,3.0,2017,11,27,34.0,pm25
1002,2017/11/28,46.0,,23.0, , ,1.0,2017,11,28,46.0,pm25
1003,2017/11/29,40.0,,20.0, , ,2.0,2017,11,29,40.0,pm25
1004,2017/11/3,39.0,,18.0, , ,2.0,2017,11,3,39.0,pm25
1005,2017/11/30,30.0,,20.0, , ,2.0,2017,11,30,30.0,pm25
1006,2017/11/4,30.0,,15.0, , ,1.0,2017,11,4,30.0,pm25
1007,2017/11/5,24.0,,12.0, , ,2.0,2017,11,5,24.0,pm25
1008,2017/11/6,29.0,,20.0, , ,2.0,2017,11,6,29.0,pm25
1009,2017/11/7,29.0,,18.0, , ,2.0,2017,11,7,29.0,pm25
1010,2017/11/8,32.0,,19.0, , ,3.0,2017,11,8,32.0,pm25
1011,2017/11/9,43.0,,26.0, , ,1.0,2017,11,9,43.0,pm25
1012,2017/12/1,28.0,,17.0, , ,6.0,2017,12,1,28.0,pm25
1013,2017/12/10,37.0,,23.0, , ,1.0,2017,12,10,37.0,pm25
1014,2017/12/11,25.0,,21.0, , ,2.0,2017,12,11,25.0,pm25
1015,2017/12/12,32.0,,27.0, , ,1.0,2017,12,12,32.0,pm25
1016,2017/12/13,25.0,,, , ,,2017,12,13,25.0,pm25
1017,2017/12/14,,,24.0, , ,1.0,2017,12,14,,
1018,2017/12/2,41.0,,16.0, , ,5.0,2017,12,2,41.0,pm25
1019,2017/12/21,,,15.0, , ,2.0,2017,12,21,,
1020,2017/12/22,33.0,,14.0, , ,2.0,2017,12,22,33.0,pm25
1021,2017/12/23,40.0,,23.0, , ,2.0,2017,12,23,40.0,pm25
1022,2017/12/24,33.0,,22.0, , ,1.0,2017,12,24,33.0,pm25
1023,2017/12/25,23.0,,28.0, , ,1.0,2017,12,25,28.0,o3
1024,2017/12/26,26.0,,26.0, , ,2.0,2017,12,26,26.0,pm25
1025,2017/12/27,27.0,,20.0, , ,6.0,2017,12,27,27.0,pm25
1026,2017/12/28,54.0,,21.0, , ,5.0,2017,12,28,54.0,pm25
1027,2017/12/29,51.0,,18.0, , ,2.0,2017,12,29,51.0,pm25
1028,2017/12/3,52.0,,20.0, , ,7.0,2017,12,3,52.0,pm25
1029,2017/12/30,36.0,,24.0, , ,1.0,2017,12,30,36.0,pm25
1030,2017/12/31,28.0,,26.0, , ,3.0,2017,12,31,28.0,pm25
1031,2017/12/4,62.0,,28.0, , ,2.0,2017,12,4,62.0,pm25
1032,2017/12/5,43.0,,25.0, , ,1.0,2017,12,5,43.0,pm25
1033,2017/12/6,22.0,,23.0, , ,1.0,2017,12,6,23.0,o3
1034,2017/12/7,22.0,,24.0, , ,1.0,2017,12,7,24.0,o3
1035,2017/12/8,24.0,,19.0, , ,2.0,2017,12,8,24.0,pm25
1036,2017/12/9,30.0,,18.0, , ,2.0,2017,12,9,30.0,pm25
1037,2017/2/1,34.0,,25.0, , 1,1.0,2017,2,1,34.0,pm25
1038,2017/2/10,30.0,,23.0, , 1,1.0,2017,2,10,30.0,pm25
1039,2017/2/11,36.0,,18.0, , 1,2.0,2017,2,11,36.0,pm25
1040,2017/2/12,53.0,,33.0, , ,1.0,2017,2,12,53.0,pm25
1041,2017/2/13,38.0,,32.0, , 2,1.0,2017,2,13,38.0,pm25
1042,2017/2/14,21.0,,32.0, , 1,,2017,2,14,32.0,o3
1043,2017/2/15,19.0,,30.0, , ,,2017,2,15,30.0,o3
1044,2017/2/16,26.0,,30.0, , ,1.0,2017,2,16,30.0,o3
1045,2017/2/17,24.0,,18.0, , 2,3.0,2017,2,17,24.0,pm25
1046,2017/2/18,51.0,,30.0, , 1,1.0,2017,2,18,51.0,pm25
1047,2017/2/19,41.0,,31.0, , ,4.0,2017,2,19,41.0,pm25
1048,2017/2/2,27.0,,28.0, , ,,2017,2,2,28.0,o3
1049,2017/2/20,47.0,,30.0, , ,2.0,2017,2,20,47.0,pm25
1050,2017/2/21,40.0,,20.0, , ,1.0,2017,2,21,40.0,pm25
1051,2017/2/22,49.0,,27.0, , ,1.0,2017,2,22,49.0,pm25
1052,2017/2/23,59.0,,19.0, , ,,2017,2,23,59.0,pm25
1053,2017/2/24,29.0,,19.0, , ,1.0,2017,2,24,29.0,pm25
1054,2017/2/25,18.0,,26.0, , ,,2017,2,25,26.0,o3
1055,2017/2/26,21.0,,29.0, , ,1.0,2017,2,26,29.0,o3
1056,2017/2/27,31.0,,27.0, , 1,3.0,2017,2,27,31.0,pm25
1057,2017/2/28,43.0,,20.0, , ,1.0,2017,2,28,43.0,pm25
1058,2017/2/3,26.0,,30.0, , ,1.0,2017,2,3,30.0,o3
1059,2017/2/4,26.0,,26.0, , 1,3.0,2017,2,4,26.0,pm25
1060,2017/2/5,33.0,,24.0, , 1,1.0,2017,2,5,33.0,pm25
1061,2017/2/6,39.0,,20.0, , 1,3.0,2017,2,6,39.0,pm25
1062,2017/2/7,58.0,,18.0, , ,2.0,2017,2,7,58.0,pm25
1063,2017/2/8,42.0,,28.0, , ,,2017,2,8,42.0,pm25
1064,2017/2/9,22.0,,28.0, , ,,2017,2,9,28.0,o3
1065,2017/3/1,43.0,,32.0, , ,1.0,2017,3,1,43.0,pm25
1066,2017/3/10,24.0,,29.0, , ,1.0,2017,3,10,29.0,o3
1067,2017/3/11,24.0,,31.0, , ,1.0,2017,3,11,31.0,o3
1068,2017/3/12,24.0,,30.0, , ,1.0,2017,3,12,30.0,o3
1069,2017/3/13,26.0,,26.0, , ,2.0,2017,3,13,26.0,pm25
1070,2017/3/14,33.0,,29.0, , 1,2.0,2017,3,14,33.0,pm25
1071,2017/3/15,29.0,,31.0, , ,2.0,2017,3,15,31.0,o3
1072,2017/3/16,30.0,,33.0, , ,3.0,2017,3,16,33.0,o3
1073,2017/3/17,41.0,,23.0, , ,3.0,2017,3,17,41.0,pm25
1074,2017/3/18,45.0,,15.0, , ,2.0,2017,3,18,45.0,pm25
1075,2017/3/19,30.0,,32.0, , ,2.0,2017,3,19,32.0,o3
1076,2017/3/2,18.0,,30.0, , ,1.0,2017,3,2,30.0,o3
1077,2017/3/20,29.0,,26.0, , ,2.0,2017,3,20,29.0,pm25
1078,2017/3/21,42.0,,32.0, , ,2.0,2017,3,21,42.0,pm25
1079,2017/3/22,31.0,,32.0, , ,1.0,2017,3,22,32.0,o3
1080,2017/3/23,30.0,,32.0, , ,2.0,2017,3,23,32.0,o3
1081,2017/3/24,30.0,,33.0, , 1,2.0,2017,3,24,33.0,o3
1082,2017/3/25,52.0,,24.0, , ,1.0,2017,3,25,52.0,pm25
1083,2017/3/26,20.0,,19.0, , ,1.0,2017,3,26,20.0,pm25
1084,2017/3/27,41.0,,19.0, , 2,1.0,2017,3,27,41.0,pm25
1085,2017/3/28,24.0,,21.0, , ,1.0,2017,3,28,24.0,pm25
1086,2017/3/29,34.0,,29.0, , 1,2.0,2017,3,29,34.0,pm25
1087,2017/3/3,22.0,,31.0, , ,1.0,2017,3,3,31.0,o3
1088,2017/3/30,35.0,,25.0, , ,1.0,2017,3,30,35.0,pm25
1089,2017/3/31,37.0,,26.0, , ,2.0,2017,3,31,37.0,pm25
1090,2017/3/4,28.0,,32.0, , ,1.0,2017,3,4,32.0,o3
1091,2017/3/5,27.0,,27.0, , 1,1.0,2017,3,5,27.0,pm25
1092,2017/3/6,30.0,,24.0, , 60,1.0,2017,3,6,30.0,pm25
1093,2017/3/7,41.0,,31.0, , ,1.0,2017,3,7,41.0,pm25
1094,2017/3/8,35.0,,32.0, , ,1.0,2017,3,8,35.0,pm25
1095,2017/3/9,24.0,,29.0, , ,1.0,2017,3,9,29.0,o3
1096,2017/4/1,34.0,,34.0, , 1,2.0,2017,4,1,34.0,pm25
1097,2017/4/10,43.0,,38.0, , ,1.0,2017,4,10,43.0,pm25
1098,2017/4/11,42.0,,25.0, , ,1.0,2017,4,11,42.0,pm25
1099,2017/4/12,18.0,,33.0, , ,1.0,2017,4,12,33.0,o3
1100,2017/4/13,16.0,,24.0, , ,2.0,2017,4,13,24.0,o3
1101,2017/4/14,26.0,,41.0, , ,1.0,2017,4,14,41.0,o3
1102,2017/4/15,27.0,,46.0, , ,1.0,2017,4,15,46.0,o3
1103,2017/4/16,47.0,,36.0, , ,1.0,2017,4,16,47.0,pm25
1104,2017/4/17,21.0,,34.0, , ,1.0,2017,4,17,34.0,o3
1105,2017/4/18,24.0,,42.0, , ,1.0,2017,4,18,42.0,o3
1106,2017/4/19,24.0,,28.0, , ,1.0,2017,4,19,28.0,o3
1107,2017/4/2,34.0,,36.0, , 1,2.0,2017,4,2,36.0,o3
1108,2017/4/20,34.0,,22.0, , ,1.0,2017,4,20,34.0,pm25
1109,2017/4/21,24.0,,26.0, , ,1.0,2017,4,21,26.0,o3
1110,2017/4/22,15.0,,34.0, , ,1.0,2017,4,22,34.0,o3
1111,2017/4/23,23.0,,41.0, , ,2.0,2017,4,23,41.0,o3
1112,2017/4/24,41.0,,48.0, , ,1.0,2017,4,24,48.0,o3
1113,2017/4/25,24.0,,36.0, , ,1.0,2017,4,25,36.0,o3
1114,2017/4/26,30.0,,46.0, , ,1.0,2017,4,26,46.0,o3
1115,2017/4/27,37.0,,25.0, , ,1.0,2017,4,27,37.0,pm25
1116,2017/4/28,26.0,,26.0, , ,1.0,2017,4,28,26.0,pm25
1117,2017/4/29,32.0,,32.0, , ,1.0,2017,4,29,32.0,pm25
1118,2017/4/3,53.0,,25.0, , ,1.0,2017,4,3,53.0,pm25
1119,2017/4/30,23.0,,31.0, , ,,2017,4,30,31.0,o3
1120,2017/4/4,48.0,,30.0, , ,1.0,2017,4,4,48.0,pm25
1121,2017/4/5,29.0,,30.0, , ,3.0,2017,4,5,30.0,o3
1122,2017/4/6,23.0,,28.0, , ,1.0,2017,4,6,28.0,o3
1123,2017/4/7,15.0,,33.0, , ,1.0,2017,4,7,33.0,o3
1124,2017/4/8,15.0,,41.0, , ,2.0,2017,4,8,41.0,o3
1125,2017/4/9,29.0,,45.0, , ,1.0,2017,4,9,45.0,o3
1126,2017/5/1,10.0,,27.0, , 1,1.0,2017,5,1,27.0,o3
1127,2017/5/10,31.0,,46.0, , ,1.0,2017,5,10,46.0,o3
1128,2017/5/11,44.0,,39.0, , ,1.0,2017,5,11,44.0,pm25
1129,2017/5/12,27.0,,41.0, , ,1.0,2017,5,12,41.0,o3
1130,2017/5/13,28.0,,42.0, , 2,1.0,2017,5,13,42.0,o3
1131,2017/5/14,43.0,,32.0, , ,1.0,2017,5,14,43.0,pm25
1132,2017/5/15,32.0,,38.0, , ,1.0,2017,5,15,38.0,o3
1133,2017/5/16,29.0,,47.0, , ,1.0,2017,5,16,47.0,o3
1134,2017/5/17,45.0,,44.0, , ,1.0,2017,5,17,45.0,pm25
1135,2017/5/18,48.0,,38.0, , ,1.0,2017,5,18,48.0,pm25
1136,2017/5/19,31.0,,34.0, , ,1.0,2017,5,19,34.0,o3
1137,2017/5/2,16.0,,28.0, , ,1.0,2017,5,2,28.0,o3
1138,2017/5/20,18.0,,28.0, , ,,2017,5,20,28.0,o3
1139,2017/5/21,28.0,,29.0, , ,1.0,2017,5,21,29.0,o3
1140,2017/5/22,24.0,,41.0, , ,1.0,2017,5,22,41.0,o3
1141,2017/5/23,21.0,,32.0, , ,1.0,2017,5,23,32.0,o3
1142,2017/5/24,26.0,,35.0, , ,2.0,2017,5,24,35.0,o3
1143,2017/5/25,35.0,,31.0, , ,2.0,2017,5,25,35.0,pm25
1144,2017/5/26,33.0,,33.0, , ,1.0,2017,5,26,33.0,pm25
1145,2017/5/27,29.0,,41.0, , ,2.0,2017,5,27,41.0,o3
1146,2017/5/28,35.0,,42.0, , ,2.0,2017,5,28,42.0,o3
1147,2017/5/29,48.0,,38.0, , ,1.0,2017,5,29,48.0,pm25
1148,2017/5/3,17.0,,33.0, , ,1.0,2017,5,3,33.0,o3
1149,2017/5/30,29.0,,34.0, , ,1.0,2017,5,30,34.0,o3
1150,2017/5/31,20.0,,45.0, , ,1.0,2017,5,31,45.0,o3
1151,2017/5/4,28.0,,37.0, , 1,1.0,2017,5,4,37.0,o3
1152,2017/5/5,27.0,,34.0, , ,1.0,2017,5,5,34.0,o3
1153,2017/5/6,22.0,,31.0, , ,1.0,2017,5,6,31.0,o3
1154,2017/5/7,21.0,,36.0, , 2,1.0,2017,5,7,36.0,o3
1155,2017/5/8,20.0,,36.0, , ,1.0,2017,5,8,36.0,o3
1156,2017/5/9,28.0,,42.0, , 1,1.0,2017,5,9,42.0,o3
1157,2017/6/1,23.0,,33.0, , ,1.0,2017,6,1,33.0,o3
1158,2017/6/10,42.0,,56.0, , ,1.0,2017,6,10,56.0,o3
1159,2017/6/11,45.0,,50.0, , ,1.0,2017,6,11,50.0,o3
1160,2017/6/12,53.0,,50.0, , ,1.0,2017,6,12,53.0,pm25
1161,2017/6/13,52.0,,47.0, , ,1.0,2017,6,13,52.0,pm25
1162,2017/6/14,41.0,,45.0, , ,1.0,2017,6,14,45.0,o3
1163,2017/6/15,37.0,,50.0, , 2,1.0,2017,6,15,50.0,o3
1164,2017/6/16,30.0,,51.0, , 1,1.0,2017,6,16,51.0,o3
1165,2017/6/17,33.0,,51.0, , ,1.0,2017,6,17,51.0,o3
1166,2017/6/18,40.0,,33.0, , 1,1.0,2017,6,18,40.0,pm25
1167,2017/6/19,18.0,,26.0, , 1,1.0,2017,6,19,26.0,o3
1168,2017/6/2,23.0,,45.0, , 2,2.0,2017,6,2,45.0,o3
1169,2017/6/20,19.0,,32.0, , ,1.0,2017,6,20,32.0,o3
1170,2017/6/21,17.0,,34.0, , ,1.0,2017,6,21,34.0,o3
1171,2017/6/22,29.0,,41.0, , ,1.0,2017,6,22,41.0,o3
1172,2017/6/23,41.0,,39.0, , ,1.0,2017,6,23,41.0,pm25
1173,2017/6/24,20.0,,26.0, , 1,1.0,2017,6,24,26.0,o3
1174,2017/6/25,24.0,,24.0, , 2,,2017,6,25,24.0,pm25
1175,2017/6/26,19.0,,21.0, , 2,,2017,6,26,21.0,o3
1176,2017/6/27,15.0,,25.0, , ,1.0,2017,6,27,25.0,o3
1177,2017/6/28,20.0,,37.0, , ,1.0,2017,6,28,37.0,o3
1178,2017/6/29,31.0,,50.0, , ,1.0,2017,6,29,50.0,o3
1179,2017/6/3,39.0,,50.0, , ,3.0,2017,6,3,50.0,o3
1180,2017/6/30,35.0,,42.0, , ,1.0,2017,6,30,42.0,o3
1181,2017/6/4,53.0,,52.0, , 1,1.0,2017,6,4,53.0,pm25
1182,2017/6/5,39.0,,30.0, , ,2.0,2017,6,5,39.0,pm25
1183,2017/6/6,29.0,,28.0, , ,1.0,2017,6,6,29.0,pm25
1184,2017/6/7,20.0,,33.0, , ,1.0,2017,6,7,33.0,o3
1185,2017/6/8,22.0,,39.0, , ,1.0,2017,6,8,39.0,o3
1186,2017/6/9,29.0,,56.0, , 1,1.0,2017,6,9,56.0,o3
1187,2017/7/1,36.0,,32.0, , 1,1.0,2017,7,1,36.0,pm25
1188,2017/7/10,32.0,,34.0, , ,1.0,2017,7,10,34.0,o3
1189,2017/7/11,31.0,,51.0, , 2,2.0,2017,7,11,51.0,o3
1190,2017/7/12,33.0,,38.0, , 1,1.0,2017,7,12,38.0,o3
1191,2017/7/13,34.0,,32.0, , ,1.0,2017,7,13,34.0,pm25
1192,2017/7/14,37.0,,18.0, , ,1.0,2017,7,14,37.0,pm25
1193,2017/7/15,18.0,,28.0, , 1,1.0,2017,7,15,28.0,o3
1194,2017/7/16,26.0,,28.0, , ,1.0,2017,7,16,28.0,o3
1195,2017/7/17,37.0,,33.0, , ,1.0,2017,7,17,37.0,pm25
1196,2017/7/18,34.0,,45.0, , ,2.0,2017,7,18,45.0,o3
1197,2017/7/19,40.0,,42.0, , ,2.0,2017,7,19,42.0,o3
1198,2017/7/2,37.0,,30.0, , ,1.0,2017,7,2,37.0,pm25
1199,2017/7/20,48.0,,42.0, , ,1.0,2017,7,20,48.0,pm25
1200,2017/7/21,32.0,,50.0, , ,2.0,2017,7,21,50.0,o3
1201,2017/7/22,41.0,,32.0, , ,1.0,2017,7,22,41.0,pm25
1202,2017/7/23,39.0,,35.0, , ,1.0,2017,7,23,39.0,pm25
1203,2017/7/24,32.0,,23.0, , ,1.0,2017,7,24,32.0,pm25
1204,2017/7/25,25.0,,36.0, , ,1.0,2017,7,25,36.0,o3
1205,2017/7/26,27.0,,41.0, , ,1.0,2017,7,26,41.0,o3
1206,2017/7/27,39.0,,32.0, , ,2.0,2017,7,27,39.0,pm25
1207,2017/7/28,39.0,,22.0, , ,1.0,2017,7,28,39.0,pm25
1208,2017/7/29,24.0,,23.0, , ,2.0,2017,7,29,24.0,pm25
1209,2017/7/3,36.0,,28.0, , ,1.0,2017,7,3,36.0,pm25
1210,2017/7/30,28.0,,27.0, , ,1.0,2017,7,30,28.0,pm25
1211,2017/7/31,39.0,,38.0, , 1,2.0,2017,7,31,39.0,pm25
1212,2017/7/4,31.0,,32.0, , 2,1.0,2017,7,4,32.0,o3
1213,2017/7/5,39.0,,50.0, , 1,1.0,2017,7,5,50.0,o3
1214,2017/7/6,49.0,,54.0, , 1,2.0,2017,7,6,54.0,o3
1215,2017/7/7,52.0,,42.0, , 1,1.0,2017,7,7,52.0,pm25
1216,2017/7/8,27.0,,22.0, , ,1.0,2017,7,8,27.0,pm25
1217,2017/7/9,21.0,,36.0, , ,1.0,2017,7,9,36.0,o3
1218,2017/8/1,58.0,,47.0, , 1,2.0,2017,8,1,58.0,pm25
1219,2017/8/10,39.0,,44.0, , ,2.0,2017,8,10,44.0,o3
1220,2017/8/11,46.0,,33.0, , 1,1.0,2017,8,11,46.0,pm25
1221,2017/8/12,31.0,,24.0, , ,1.0,2017,8,12,31.0,pm25
1222,2017/8/13,25.0,,31.0, , 5,1.0,2017,8,13,31.0,o3
1223,2017/8/14,32.0,,37.0, , 1,2.0,2017,8,14,37.0,o3
1224,2017/8/15,38.0,,38.0, , 1,2.0,2017,8,15,38.0,pm25
1225,2017/8/16,39.0,,47.0, , ,1.0,2017,8,16,47.0,o3
1226,2017/8/17,42.0,,30.0, , ,1.0,2017,8,17,42.0,pm25
1227,2017/8/18,35.0,,25.0, , ,1.0,2017,8,18,35.0,pm25
1228,2017/8/19,20.0,,29.0, , ,2.0,2017,8,19,29.0,o3
1229,2017/8/2,54.0,,40.0, , ,1.0,2017,8,2,54.0,pm25
1230,2017/8/20,41.0,,42.0, , ,3.0,2017,8,20,42.0,o3
1231,2017/8/21,56.0,,39.0, , ,3.0,2017,8,21,56.0,pm25
1232,2017/8/22,55.0,,28.0, , ,1.0,2017,8,22,55.0,pm25
1233,2017/8/23,24.0,,20.0, , ,1.0,2017,8,23,24.0,pm25
1234,2017/8/24,24.0,,21.0, , ,2.0,2017,8,24,24.0,pm25
1235,2017/8/25,25.0,,30.0, , ,2.0,2017,8,25,30.0,o3
1236,2017/8/26,29.0,,37.0, , ,2.0,2017,8,26,37.0,o3
1237,2017/8/27,40.0,,34.0, , ,1.0,2017,8,27,40.0,pm25
1238,2017/8/28,40.0,,28.0, , ,2.0,2017,8,28,40.0,pm25
1239,2017/8/29,48.0,,38.0, , ,2.0,2017,8,29,48.0,pm25
1240,2017/8/3,49.0,,34.0, , ,1.0,2017,8,3,49.0,pm25
1241,2017/8/30,46.0,,39.0, , ,2.0,2017,8,30,46.0,pm25
1242,2017/8/31,51.0,,22.0, , ,2.0,2017,8,31,51.0,pm25
1243,2017/8/4,38.0,,22.0, , ,1.0,2017,8,4,38.0,pm25
1244,2017/8/5,17.0,,22.0, , ,1.0,2017,8,5,22.0,o3
