,Year,Patient to Primary Care Physician Ratio,Patient to Dentist Ratio,Other Primary Care Providers,Geography,ID Geography,Slug Geography
2383,2018,1600,3512,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2384,2018,1600,2569,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2385,2018,1600,2569,1866,"Barry County, MI",05000US26015,barry-county-mi
2386,2018,1600,2569,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2387,2018,1600,2569,631,"Kent County, MI",05000US26081,kent-county-mi
2388,2018,1600,2569,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2389,2018,1600,2569,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2390,2018,1600,2569,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2391,2018,1600,2569,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2392,2018,1600,1433,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2393,2018,1600,1433,1866,"Barry County, MI",05000US26015,barry-county-mi
2394,2018,1600,1433,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2395,2018,1600,1433,631,"Kent County, MI",05000US26081,kent-county-mi
2396,2018,1600,1433,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2397,2018,1600,1433,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2398,2018,1600,1433,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2399,2018,1600,1433,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2400,2018,1600,2332,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2401,2018,1600,2332,1866,"Barry County, MI",05000US26015,barry-county-mi
2402,2018,1600,2332,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2403,2018,1600,2332,631,"Kent County, MI",05000US26081,kent-county-mi
2404,2018,1600,2332,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2405,2018,1600,2332,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2406,2018,1600,2332,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2407,2018,1600,2332,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2408,2018,1600,1636,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2409,2018,1600,1636,1866,"Barry County, MI",05000US26015,barry-county-mi
2410,2018,1600,1636,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2411,2018,1600,1636,631,"Kent County, MI",05000US26081,kent-county-mi
2412,2018,1600,1636,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2413,2018,1600,1636,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2414,2018,1600,1636,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2415,2018,1600,1636,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2416,2018,1600,1918,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2417,2018,1600,1918,1866,"Barry County, MI",05000US26015,barry-county-mi
2418,2018,1600,1918,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2419,2018,1600,1918,631,"Kent County, MI",05000US26081,kent-county-mi
2420,2018,1600,1918,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2421,2018,1600,1918,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2422,2018,1600,1918,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2423,2018,1600,1918,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2424,2018,1600,1845,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2425,2018,1600,1845,1866,"Barry County, MI",05000US26015,barry-county-mi
2426,2018,1600,1845,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2427,2018,1600,1845,631,"Kent County, MI",05000US26081,kent-county-mi
2428,2018,1600,1845,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2429,2018,1600,1845,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2430,2018,1600,1845,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2431,2018,1600,1845,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2432,2018,2997,3210,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2433,2018,2997,3210,1866,"Barry County, MI",05000US26015,barry-county-mi
2434,2018,2997,3210,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2435,2018,2997,3210,631,"Kent County, MI",05000US26081,kent-county-mi
2436,2018,2997,3210,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2437,2018,2997,3210,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2438,2018,2997,3210,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2439,2018,2997,3210,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2440,2018,2997,3512,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2441,2018,2997,3512,1866,"Barry County, MI",05000US26015,barry-county-mi
2442,2018,2997,3512,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2443,2018,2997,3512,631,"Kent County, MI",05000US26081,kent-county-mi
2444,2018,2997,3512,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2445,2018,2997,3512,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2446,2018,2997,3512,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2447,2018,2997,3512,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2448,2018,2997,2569,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2449,2018,2997,2569,1866,"Barry County, MI",05000US26015,barry-county-mi
2450,2018,2997,2569,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2451,2018,2997,2569,631,"Kent County, MI",05000US26081,kent-county-mi
2452,2018,2997,2569,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2453,2018,2997,2569,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2454,2018,2997,2569,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2455,2018,2997,2569,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2456,2018,2997,1433,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2457,2018,2997,1433,1866,"Barry County, MI",05000US26015,barry-county-mi
2458,2018,2997,1433,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2459,2018,2997,1433,631,"Kent County, MI",05000US26081,kent-county-mi
2460,2018,2997,1433,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2461,2018,2997,1433,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2462,2018,2997,1433,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2463,2018,2997,1433,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2464,2018,2997,2332,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2465,2018,2997,2332,1866,"Barry County, MI",05000US26015,barry-county-mi
2466,2018,2997,2332,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2467,2018,2997,2332,631,"Kent County, MI",05000US26081,kent-county-mi
2468,2018,2997,2332,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2469,2018,2997,2332,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2470,2018,2997,2332,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2471,2018,2997,2332,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2472,2018,2997,1636,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2473,2018,2997,1636,1866,"Barry County, MI",05000US26015,barry-county-mi
2474,2018,2997,1636,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2475,2018,2997,1636,631,"Kent County, MI",05000US26081,kent-county-mi
2476,2018,2997,1636,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2477,2018,2997,1636,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2478,2018,2997,1636,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2479,2018,2997,1636,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2480,2018,2997,1918,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2481,2018,2997,1918,1866,"Barry County, MI",05000US26015,barry-county-mi
2482,2018,2997,1918,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2483,2018,2997,1918,631,"Kent County, MI",05000US26081,kent-county-mi
2484,2018,2997,1918,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2485,2018,2997,1918,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2486,2018,2997,1918,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2487,2018,2997,1918,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2488,2018,2997,1845,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2489,2018,2997,1845,1866,"Barry County, MI",05000US26015,barry-county-mi
2490,2018,2997,1845,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2491,2018,2997,1845,631,"Kent County, MI",05000US26081,kent-county-mi
2492,2018,2997,1845,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2493,2018,2997,1845,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2494,2018,2997,1845,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2495,2018,2997,1845,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2496,2018,1609,3210,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2497,2018,1609,3210,1866,"Barry County, MI",05000US26015,barry-county-mi
2498,2018,1609,3210,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2499,2018,1609,3210,631,"Kent County, MI",05000US26081,kent-county-mi
2500,2018,1609,3210,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2501,2018,1609,3210,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2502,2018,1609,3210,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2503,2018,1609,3210,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2504,2018,1609,3512,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2505,2018,1609,3512,1866,"Barry County, MI",05000US26015,barry-county-mi
2506,2018,1609,3512,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2507,2018,1609,3512,631,"Kent County, MI",05000US26081,kent-county-mi
2508,2018,1609,3512,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2509,2018,1609,3512,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2510,2018,1609,3512,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2511,2018,1609,3512,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2512,2018,1609,2569,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2513,2018,1609,2569,1866,"Barry County, MI",05000US26015,barry-county-mi
2514,2018,1609,2569,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2515,2018,1609,2569,631,"Kent County, MI",05000US26081,kent-county-mi
2516,2018,1609,2569,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2517,2018,1609,2569,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2518,2018,1609,2569,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2519,2018,1609,2569,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2520,2018,1609,1433,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2521,2018,1609,1433,1866,"Barry County, MI",05000US26015,barry-county-mi
2522,2018,1609,1433,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2523,2018,1609,1433,631,"Kent County, MI",05000US26081,kent-county-mi
2524,2018,1609,1433,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2525,2018,1609,1433,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2526,2018,1609,1433,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2527,2018,1609,1433,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2528,2018,1609,2332,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2529,2018,1609,2332,1866,"Barry County, MI",05000US26015,barry-county-mi
2530,2018,1609,2332,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2531,2018,1609,2332,631,"Kent County, MI",05000US26081,kent-county-mi
2532,2018,1609,2332,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2533,2018,1609,2332,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2534,2018,1609,2332,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2535,2018,1609,2332,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2536,2018,1609,1636,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2537,2018,1609,1636,1866,"Barry County, MI",05000US26015,barry-county-mi
2538,2018,1609,1636,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2539,2018,1609,1636,631,"Kent County, MI",05000US26081,kent-county-mi
2540,2018,1609,1636,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2541,2018,1609,1636,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2542,2018,1609,1636,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2543,2018,1609,1636,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2544,2018,1609,1918,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2545,2018,1609,1918,1866,"Barry County, MI",05000US26015,barry-county-mi
2546,2018,1609,1918,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2547,2018,1609,1918,631,"Kent County, MI",05000US26081,kent-county-mi
2548,2018,1609,1918,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2549,2018,1609,1918,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2550,2018,1609,1918,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2551,2018,1609,1918,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2552,2018,1609,1845,3123,"Allegan County, MI",05000US26005,allegan-county-mi
2553,2018,1609,1845,1866,"Barry County, MI",05000US26015,barry-county-mi
2554,2018,1609,1845,1946,"Ionia County, MI",05000US26067,ionia-county-mi
2555,2018,1609,1845,631,"Kent County, MI",05000US26081,kent-county-mi
2556,2018,1609,1845,1125,"Montcalm County, MI",05000US26117,montcalm-county-mi
2557,2018,1609,1845,953,"Muskegon County, MI",05000US26121,muskegon-county-mi
2558,2018,1609,1845,1498,"Newaygo County, MI",05000US26123,newaygo-county-mi
2559,2018,1609,1845,2106,"Ottawa County, MI",05000US26139,ottawa-county-mi
2560,2017,3795,3582,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2561,2017,3795,3582,1913,"Barry County, MI",05000US26015,barry-county-mi
2562,2017,3795,3582,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2563,2017,3795,3582,673,"Kent County, MI",05000US26081,kent-county-mi
2564,2017,3795,3582,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2565,2017,3795,3582,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2566,2017,3795,3582,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2567,2017,3795,3582,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2568,2017,3795,3489,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2569,2017,3795,3489,1913,"Barry County, MI",05000US26015,barry-county-mi
2570,2017,3795,3489,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2571,2017,3795,3489,673,"Kent County, MI",05000US26081,kent-county-mi
2572,2017,3795,3489,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2573,2017,3795,3489,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2574,2017,3795,3489,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2575,2017,3795,3489,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2576,2017,3795,2676,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2577,2017,3795,2676,1913,"Barry County, MI",05000US26015,barry-county-mi
2578,2017,3795,2676,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2579,2017,3795,2676,673,"Kent County, MI",05000US26081,kent-county-mi
2580,2017,3795,2676,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2581,2017,3795,2676,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2582,2017,3795,2676,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2583,2017,3795,2676,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2584,2017,3795,1446,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2585,2017,3795,1446,1913,"Barry County, MI",05000US26015,barry-county-mi
2586,2017,3795,1446,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2587,2017,3795,1446,673,"Kent County, MI",05000US26081,kent-county-mi
2588,2017,3795,1446,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2589,2017,3795,1446,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2590,2017,3795,1446,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2591,2017,3795,1446,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2592,2017,3795,2331,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2593,2017,3795,2331,1913,"Barry County, MI",05000US26015,barry-county-mi
2594,2017,3795,2331,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2595,2017,3795,2331,673,"Kent County, MI",05000US26081,kent-county-mi
2596,2017,3795,2331,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2597,2017,3795,2331,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2598,2017,3795,2331,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2599,2017,3795,2331,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2600,2017,3795,1678,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2601,2017,3795,1678,1913,"Barry County, MI",05000US26015,barry-county-mi
2602,2017,3795,1678,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2603,2017,3795,1678,673,"Kent County, MI",05000US26081,kent-county-mi
2604,2017,3795,1678,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2605,2017,3795,1678,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2606,2017,3795,1678,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2607,2017,3795,1678,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2608,2017,3795,1844,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2609,2017,3795,1844,1913,"Barry County, MI",05000US26015,barry-county-mi
2610,2017,3795,1844,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2611,2017,3795,1844,673,"Kent County, MI",05000US26081,kent-county-mi
2612,2017,3795,1844,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2613,2017,3795,1844,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2614,2017,3795,1844,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2615,2017,3795,1844,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2616,2017,3795,1842,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2617,2017,3795,1842,1913,"Barry County, MI",05000US26015,barry-county-mi
2618,2017,3795,1842,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2619,2017,3795,1842,673,"Kent County, MI",05000US26081,kent-county-mi
2620,2017,3795,1842,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2621,2017,3795,1842,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2622,2017,3795,1842,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2623,2017,3795,1842,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2624,2017,2695,3582,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2625,2017,2695,3582,1913,"Barry County, MI",05000US26015,barry-county-mi
2626,2017,2695,3582,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2627,2017,2695,3582,673,"Kent County, MI",05000US26081,kent-county-mi
2628,2017,2695,3582,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2629,2017,2695,3582,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2630,2017,2695,3582,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2631,2017,2695,3582,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2632,2017,2695,3489,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2633,2017,2695,3489,1913,"Barry County, MI",05000US26015,barry-county-mi
2634,2017,2695,3489,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2635,2017,2695,3489,673,"Kent County, MI",05000US26081,kent-county-mi
2636,2017,2695,3489,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2637,2017,2695,3489,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2638,2017,2695,3489,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2639,2017,2695,3489,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2640,2017,2695,2676,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2641,2017,2695,2676,1913,"Barry County, MI",05000US26015,barry-county-mi
2642,2017,2695,2676,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2643,2017,2695,2676,673,"Kent County, MI",05000US26081,kent-county-mi
2644,2017,2695,2676,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2645,2017,2695,2676,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2646,2017,2695,2676,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2647,2017,2695,2676,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2648,2017,2695,1446,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2649,2017,2695,1446,1913,"Barry County, MI",05000US26015,barry-county-mi
2650,2017,2695,1446,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2651,2017,2695,1446,673,"Kent County, MI",05000US26081,kent-county-mi
2652,2017,2695,1446,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2653,2017,2695,1446,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2654,2017,2695,1446,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2655,2017,2695,1446,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2656,2017,2695,2331,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2657,2017,2695,2331,1913,"Barry County, MI",05000US26015,barry-county-mi
2658,2017,2695,2331,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2659,2017,2695,2331,673,"Kent County, MI",05000US26081,kent-county-mi
2660,2017,2695,2331,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2661,2017,2695,2331,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2662,2017,2695,2331,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2663,2017,2695,2331,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2664,2017,2695,1678,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2665,2017,2695,1678,1913,"Barry County, MI",05000US26015,barry-county-mi
2666,2017,2695,1678,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2667,2017,2695,1678,673,"Kent County, MI",05000US26081,kent-county-mi
2668,2017,2695,1678,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2669,2017,2695,1678,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2670,2017,2695,1678,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2671,2017,2695,1678,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2672,2017,2695,1844,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2673,2017,2695,1844,1913,"Barry County, MI",05000US26015,barry-county-mi
2674,2017,2695,1844,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2675,2017,2695,1844,673,"Kent County, MI",05000US26081,kent-county-mi
2676,2017,2695,1844,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2677,2017,2695,1844,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2678,2017,2695,1844,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2679,2017,2695,1844,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2680,2017,2695,1842,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2681,2017,2695,1842,1913,"Barry County, MI",05000US26015,barry-county-mi
2682,2017,2695,1842,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2683,2017,2695,1842,673,"Kent County, MI",05000US26081,kent-county-mi
2684,2017,2695,1842,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2685,2017,2695,1842,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2686,2017,2695,1842,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2687,2017,2695,1842,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2688,2017,3062,3582,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2689,2017,3062,3582,1913,"Barry County, MI",05000US26015,barry-county-mi
2690,2017,3062,3582,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2691,2017,3062,3582,673,"Kent County, MI",05000US26081,kent-county-mi
2692,2017,3062,3582,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2693,2017,3062,3582,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2694,2017,3062,3582,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2695,2017,3062,3582,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2696,2017,3062,3489,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2697,2017,3062,3489,1913,"Barry County, MI",05000US26015,barry-county-mi
2698,2017,3062,3489,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2699,2017,3062,3489,673,"Kent County, MI",05000US26081,kent-county-mi
2700,2017,3062,3489,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2701,2017,3062,3489,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2702,2017,3062,3489,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2703,2017,3062,3489,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2704,2017,3062,2676,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2705,2017,3062,2676,1913,"Barry County, MI",05000US26015,barry-county-mi
2706,2017,3062,2676,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2707,2017,3062,2676,673,"Kent County, MI",05000US26081,kent-county-mi
2708,2017,3062,2676,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2709,2017,3062,2676,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2710,2017,3062,2676,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2711,2017,3062,2676,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2712,2017,3062,1446,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2713,2017,3062,1446,1913,"Barry County, MI",05000US26015,barry-county-mi
2714,2017,3062,1446,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2715,2017,3062,1446,673,"Kent County, MI",05000US26081,kent-county-mi
2716,2017,3062,1446,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2717,2017,3062,1446,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2718,2017,3062,1446,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2719,2017,3062,1446,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
2720,2017,3062,2331,3275,"Allegan County, MI",05000US26005,allegan-county-mi
2721,2017,3062,2331,1913,"Barry County, MI",05000US26015,barry-county-mi
2722,2017,3062,2331,2569,"Ionia County, MI",05000US26067,ionia-county-mi
2723,2017,3062,2331,673,"Kent County, MI",05000US26081,kent-county-mi
2724,2017,3062,2331,1285,"Montcalm County, MI",05000US26117,montcalm-county-mi
2725,2017,3062,2331,1041,"Muskegon County, MI",05000US26121,muskegon-county-mi
2726,2017,3062,2331,1653,"Newaygo County, MI",05000US26123,newaygo-county-mi
2727,2017,3062,2331,2258,"Ottawa County, MI",05000US26139,ottawa-county-mi
